municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,tp,t2m,d2m,t2m_min,t2m_max,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 3,2024-02-14,0.6111111111111112,41.77777777777778,-63.237293183333335,-32.40093232777778,2313.863560516101,359.00478050741503,2713.3929374036084,27.1245041265907,23.295416430293265,17.751209715986022,18.9799967913678,28.028675136082867,-6.4901877099819085,-0.2147158400958655,1.232473192412241,0.328839082552213,-0.9315204853605193,18,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,35.0,40.0,42.0,32.0,3.0,5.0,2.0,10.5,185.72095611014947,185.72095611014947,92.86563025356077,185.73126050712153,27.146420021295945,25.262688774197482,19.479717633375945,17.449688253534653,22.38785154563299,20.188978169821624,32.80330768085088,30.588175899590414,131.4444215104289,131.4444215104289,45.941429595072435,91.88285919014487,2.0718132534787963,-0.06636721303004722,2.371479657019788,0.5574689322941475,2.5106828145490434,-0.13035203806363405,2.1404958899001625,-0.3073405852907882,39.0,13.0,8.0,52.0,60.0,60.0
MUNICERCA 3,2024-02-28,0.3448275862068966,38.3448275862069,-63.23764604827586,-32.400116637931035,2411.425239655264,354.680453387259,2627.3459099430092,38.79041747850814,25.494472469652525,21.289176538156777,21.72861521144296,30.662832565339293,-23.397704699932007,1.3432943420567773,3.7315759255894756,1.825443979065986,1.4333745668808393,29,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,50.0,53.0,58.0,18.0,32.0,3.0,5.0,14.5,27.1245041265907,27.1245041265907,106.42273011837008,212.84546023674017,23.295416430293265,25.220918225794605,17.751209715986022,18.61546367468098,18.9799967913678,20.683924168500397,28.028675136082867,30.415991408466873,-6.4901877099819085,-6.4901877099819085,62.47711690022349,124.95423380044699,-0.2147158400958655,0.9285487066914654,1.232473192412241,1.8019764247160144,0.328839082552213,1.4197609485506282,-0.9315204853605193,0.6044877022698216,46.0,39.0,13.0,85.0,98.0,98.0
MUNICERCA 3,2024-03-13,0.42857142857142855,46.76190476190476,-63.23806591666667,-32.39854725,2550.8059429310433,282.14938590810084,2445.219763034302,38.82405085798675,22.939565513488343,18.365191911689134,19.800209347443893,27.15596589272338,-24.535861179925558,1.1533302460913863,2.0717023992506376,1.5544741224728276,0.9365149410916428,42,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,47.0,79.0,82.0,29.0,18.0,32.0,3.0,20.5,38.79041747850814,38.79041747850814,32.95746080254942,65.91492160509884,25.494472469652525,24.394944449972897,21.289176538156777,19.5201931270714,21.72861521144296,20.35430600140538,30.662832565339293,29.34575385071108,-23.397704699932007,-23.397704699932007,-14.943946204956958,-29.887892409913917,1.3432943420567773,0.5642892509804559,3.7315759255894756,2.482024559000858,1.825443979065986,1.0771415308090995,1.4333745668808393,0.25092704076016004,74.0,46.0,39.0,120.0,159.0,159.0
MUNICERCA 3,2024-03-27,0.41450777202072536,31.264248704663213,-63.23763639067357,-32.397530281347144,2665.595186610667,260.894767110298,2344.3751767873177,42.62805777800528,20.767200072677884,15.237302530827376,16.592064731028547,25.679545094352243,25.867547069714746,1.5250575888507958,2.2617042714653937,1.5234152651019786,1.5437048008325267,193,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,71.0,89.0,121.0,42.0,29.0,18.0,32.0,30.25,38.82405085798675,38.82405085798675,38.80723416824745,77.6144683364949,22.939565513488343,24.217018991570434,18.365191911689134,19.827184224922956,19.800209347443893,20.764412279443427,27.15596589272338,28.909399229031337,-24.535861179925558,-24.535861179925558,-23.966782939928784,-47.93356587985757,1.1533302460913863,1.2483122940740818,2.0717023992506376,2.9016391624200564,1.5544741224728276,1.689959050769407,0.9365149410916428,1.184944753986241,129.0,74.0,46.0,203.0,249.0,249.0
MUNICERCA 3,2024-04-10,0.5238095238095238,35.95238095238095,-63.23784797380953,-32.39800412619048,2617.855973850337,290.30536190489704,2384.0664503222165,73.60241024851446,16.02048675017224,12.316310130057802,13.908719401630508,18.688309744207928,30.63365898745978,-1.6208420372529668,0.08118122553349731,-0.11255251289702153,-3.238578793325141,42,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,235.0,264.0,282.0,193.0,42.0,29.0,18.0,70.5,42.62805777800528,42.62805777800528,40.72605431799602,81.45210863599203,20.767200072677884,21.853382793083114,15.237302530827376,16.801247221258254,16.592064731028547,18.19613703923622,25.679545094352243,26.41775549353781,25.867547069714746,25.867547069714746,0.6658429448945942,1.3316858897891883,1.5250575888507958,1.339193917471091,2.2617042714653937,2.1667033353580156,1.5234152651019786,1.538944693787403,1.5437048008325267,1.2401098709620848,547.0,129.0,74.0,676.0,750.0,750.0
MUNICERCA 3,2024-04-24,0.46153846153846156,30.615384615384617,-63.236955300000005,-32.395958484615385,2844.3984371247493,235.30778066529635,2192.0082922863953,10.059431619092358,15.107368997598485,9.079421069912039,11.98422597883792,19.441312410231056,-2.242495405155385,-1.7576711408417696,-1.3623482828215407,-0.7432960772852106,-2.576577202733019,13,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,235.0,277.0,306.0,42.0,193.0,42.0,29.0,76.5,73.60241024851446,73.60241024851446,58.115234013259865,116.23046802651973,16.02048675017224,18.39384341142506,12.316310130057802,13.77680633044259,13.908719401630508,15.250392066329528,18.688309744207928,22.183927419280085,30.63365898745978,30.63365898745978,28.250603028587264,56.50120605717453,-1.6208420372529668,-0.04789222420108552,0.08118122553349731,1.1714427484994454,-0.11255251289702153,0.7054313761024785,-3.238578793325141,-0.8474369962463071,95.0,547.0,129.0,642.0,771.0,771.0
MUNICERCA 3,2024-05-08,1.0,29.0,-63.2335738,-32.402517,2277.308291720496,482.239225326214,2973.267389065942,0.017964838072657585,10.941653412986298,5.018485200564123,5.502242555097966,16.7129023790608,-0.03989387440184752,-4.016725717906985,-5.020735990842128,-4.334470091386411,-3.827568676711769,1,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,55.0,248.0,290.0,13.0,42.0,193.0,42.0,72.5,10.059431619092358,10.059431619092358,41.8309209338034,83.6618418676068,15.107368997598485,15.563927873885362,9.079421069912039,10.69786559998492,11.98422597883792,12.946472690234213,19.441312410231056,19.064811077219492,-2.242495405155385,-2.242495405155385,14.195581791152197,28.391163582304394,-1.7576711408417696,-1.689256589047368,-1.3623482828215407,-0.6405835286440217,-0.7432960772852106,-0.42792429509111607,-2.576577202733019,-2.90757799802908,34.0,95.0,547.0,129.0,676.0,676.0
MUNICERCA 3,2024-07-03,0.0,49.0,-63.2346792,-32.3907157,3484.4879860823253,126.28707029742156,1664.1478373666287,0.001284480094909668,7.286876110152416,2.2356355118412368,2.262467544185159,15.344043887356738,-0.365681334812608,-3.3620481770078205,-3.4110282201576303,-4.1090398885405355,-1.030349151922777,1,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,14.0,56.0,249.0,1.0,13.0,42.0,193.0,62.25,0.017964838072657585,0.017964838072657585,5.038698228582508,10.077396457165015,10.941653412986298,13.024511205292391,5.018485200564123,7.048953135238081,5.502242555097966,8.743234266967942,16.7129023790608,18.077107394645928,-0.03989387440184752,-0.03989387440184752,-1.1411946397786163,-2.2823892795572327,-4.016725717906985,-2.887198429374377,-5.020735990842128,-3.191542136831834,-4.334470091386411,-2.5388830843358106,-3.827568676711769,-3.2020729397223944,0.0,2.0,0.0,2.0,2.0,2.0
MUNICERCA 3,2024-12-18,1.0,13.0,-63.2317308,-32.3903233,3631.770912950212,48.42156789628373,1709.380160062995,138.4397803470313,23.012097960495634,16.07579606976127,19.246481422783287,27.40391295105303,29.364255202411726,-1.9498815346588547,0.6667837785947544,-1.1752893088247884,-2.301480522254264,1,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2.0,15.0,57.0,1.0,1.0,13.0,42.0,14.25,0.001284480094909668,0.001284480094909668,0.009624659083783627,0.019249318167567253,7.286876110152416,9.114264761569357,2.2356355118412368,3.62706035620268,2.262467544185159,3.8823550496415624,15.344043887356738,16.02847313320877,-0.365681334812608,-0.365681334812608,-0.20278760460722778,-0.40557520921445556,-3.3620481770078205,-3.6893869474574026,-3.4110282201576303,-4.215882105499879,-4.1090398885405355,-4.221754989963474,-1.030349151922777,-2.428958914317273,0.0,2.0,1.0,2.0,3.0,3.0
MUNICERCA 3,2025-01-29,0.0,43.0,-63.2386283,-32.3990775,2527.3803841919803,412.19811497709384,2518.291394497204,0.12454650547047721,25.83752637855558,16.893100182063247,19.07340706623394,31.8006301765881,-100.94390875516457,0.48920587168766944,-0.2741391433238908,-0.23380794318291476,0.6882571878418167,1,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2.0,3.0,16.0,1.0,1.0,1.0,13.0,4.0,138.4397803470313,138.4397803470313,69.2205324135631,138.4410648271262,23.012097960495634,15.149487035324025,16.07579606976127,9.155715790801255,19.246481422783287,10.754474483484223,27.40391295105303,21.373978419204885,29.364255202411726,29.364255202411726,14.49928693379956,28.99857386759912,-1.9498815346588547,-2.6559648558333375,0.6667837785947544,-1.3721222207814385,-1.1752893088247884,-2.642164598682662,-2.301480522254264,-1.6659148370885204,2.0,1.0,0.0,3.0,3.0,3.0
MUNICERCA 3,2025-02-12,0.3333333333333333,38.333333333333336,-63.23871526666667,-32.3971041,2680.46593380977,267.31240886563586,2258.547360716989,8.325611363284123,27.178908630020775,19.83085998446634,23.407290115479274,33.135475742555705,-38.68547286818714,3.812066939392159,3.159220513765477,4.703572622351381,4.321298632095627,3,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.12454650547047721,0.12454650547047721,69.28216342625089,138.56432685250178,25.83752637855558,24.42481216952561,16.893100182063247,16.48444812591226,19.07340706623394,19.159944244508615,31.8006301765881,29.602271563820565,-100.94390875516457,-100.94390875516457,-35.78982677637642,-71.57965355275284,0.48920587168766944,-0.7303378314855926,-0.2741391433238908,0.19632231763543134,-0.23380794318291476,-0.7045486260038516,0.6882571878418167,-0.8066116672062235,4.0,2.0,1.0,6.0,7.0,7.0
MUNICERCA 3,2025-02-26,0.0,27.333333333333332,-63.2386127,-32.401618899999995,2262.1592517814715,381.92768768928,2773.051466251595,497.2880858073989,23.987469219138728,20.335683720496018,20.21181401284622,28.569060398198122,392.67966899199155,-0.19291459026882837,2.135822872175162,0.32983046069054617,-0.7143204069234038,3,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,4.0,5.0,6.0,3.0,1.0,1.0,1.0,1.5,8.325611363284123,8.325611363284123,4.2250789343773,8.4501578687546,27.178908630020775,26.508217504288176,19.83085998446634,18.361980083264793,23.407290115479274,21.240348590856605,33.135475742555705,32.46805295957191,-38.68547286818714,-38.68547286818714,-69.81469081167586,-139.62938162335172,3.812066939392159,2.150636405539914,3.159220513765477,1.4425406852207927,4.703572622351381,2.2348823395842334,4.321298632095627,2.504777909968722,9.0,4.0,2.0,13.0,15.0,15.0
MUNICERCA 3,2025-03-12,0.5,45.0,-63.23814705,-32.399727899999995,2456.2324591221504,316.83942023292497,2565.969438837478,143.34356529252457,20.46649203109012,15.7447549341183,17.145974028864966,24.571162397535247,54.91381663612221,-0.9543769979196659,-0.32899926522760553,-0.6783524368830097,-1.4337483328973344,6,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,6.0,7.0,8.0,3.0,3.0,1.0,1.0,2.0,497.2880858073989,497.2880858073989,252.8068485853415,505.613697170683,23.987469219138728,25.58318892457975,20.335683720496018,20.08327185248118,20.21181401284622,21.809552064162745,28.569060398198122,30.852268070376915,392.67966899199155,392.67966899199155,176.9970980619022,353.9941961238044,-0.19291459026882837,1.8095761745616654,2.135822872175162,2.647521692970319,0.32983046069054617,2.516701541520964,-0.7143204069234038,1.8034891125861117,10.0,9.0,4.0,19.0,23.0,23.0
MUNICERCA 3,2025-03-26,0.0,67.5,-63.23923215,-32.3979612,2558.4215257841574,333.35806365096533,2368.871117544898,51.608920465670685,14.5973738066873,6.386673825963507,10.832980321884667,19.163192160210503,38.204857898541995,-3.5905714850437933,-4.565673189046479,-2.9275648576943256,-3.9841344999457458,2,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,9.0,12.0,13.0,6.0,3.0,3.0,1.0,3.25,143.34356529252457,143.34356529252457,320.31582554996174,640.6316510999235,20.46649203109012,22.22698062511442,15.7447549341183,18.04021932730716,17.145974028864966,18.678894020855594,24.571162397535247,26.570111397866683,54.91381663612221,54.91381663612221,223.79674281405687,447.59348562811374,-0.9543769979196659,-0.573645794094247,-0.32899926522760553,0.9034118034737778,-0.6783524368830097,-0.1742609880962318,-1.4337483328973344,-1.0740343699103692,10.0,10.0,9.0,20.0,29.0,29.0
MUNICERCA 3,2025-04-09,0.5,18.0,-63.2384787,-32.401957800000005,2215.2510672242133,455.53735459556606,2807.222662586107,22.306879500120516,15.318846697599223,8.409850650393334,13.21161634923922,17.261769669224243,17.398850382259738,-3.272110742671093,-3.324120744039581,-1.557585650001233,-6.1075679636967655,2,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,8.0,11.0,14.0,2.0,6.0,3.0,3.0,3.5,51.608920465670685,51.608920465670685,97.47624287909763,194.95248575819525,14.5973738066873,17.53193291888871,6.386673825963507,11.065714380040903,10.832980321884667,13.989477175374816,19.163192160210503,21.867177278872873,38.204857898541995,38.204857898541995,46.559337267332104,93.11867453466421,-3.5905714850437933,-2.2724742414817296,-4.565673189046479,-2.447336227137043,-2.9275648576943256,-1.8029586472886678,-3.9841344999457458,-2.70894141642154,15.0,10.0,10.0,25.0,35.0,35.0
MUNICERCA 3,2025-04-23,0.5,37.5,-63.23963425,-32.3981443,2547.819434986213,296.2073066064707,2380.9291716750786,21.389912673940586,15.901901239712405,8.914356159202114,9.741241464832097,23.301806898721196,-4.99057517220275,-0.7564048609210057,-0.4512276751811085,-2.232457469087173,1.05336227795297,2,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,4.0,10.0,13.0,2.0,2.0,6.0,3.0,3.25,22.306879500120516,22.306879500120516,36.9578999828956,73.9157999657912,15.318846697599223,14.95811025214326,8.409850650393334,7.398262238178421,13.21161634923922,12.022298335561944,17.261769669224243,18.212480914717375,17.398850382259738,17.398850382259738,27.801854140400867,55.60370828080173,-3.272110742671093,-3.4313411138574432,-3.324120744039581,-3.9448969665430305,-1.557585650001233,-2.2425752538477792,-6.1075679636967655,-5.045851231821255,11.0,15.0,10.0,26.0,36.0,36.0
MUNICERCA 3,2025-05-07,1.0,53.0,-63.2376776,-32.401256599999996,2320.788799133301,351.82491333586927,2733.508814425492,1.2782495749554557,17.606405249152832,13.019160409382009,12.79801235571883,23.228788915088625,0.7727641594553847,2.594554987464599,3.392210907847706,2.7421492507926155,2.6267795021111953,2,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,4.0,6.0,12.0,2.0,2.0,2.0,6.0,3.0,21.389912673940586,21.389912673940586,21.84839608703055,43.6967921740611,15.901901239712405,15.610373968655814,8.914356159202114,8.662103404797724,9.741241464832097,11.476428907035658,23.301806898721196,20.28178828397272,-4.99057517220275,-4.99057517220275,6.204137605028494,12.408275210056988,-0.7564048609210057,-2.0142578017960493,-0.4512276751811085,-1.8876742096103452,-2.232457469087173,-1.8950215595442028,1.05336227795297,-2.527102842871898,8.0,11.0,15.0,19.0,34.0,34.0
MUNICERCA 4,2023-12-06,1.0,43.0,-63.2204643,-32.4062217,2270.791910908404,68.24208120556484,2318.7079776966607,453.30372380754926,19.263893986997875,16.455425588234103,15.629079768092613,25.27089755783349,286.0980757847711,-3.5610001233638626,2.1740278746788735,-2.5625036534026124,-3.0003587830410785,1,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,,,,,,,,,453.30372380754926,453.30372380754926,227.38925687267957,454.77851374535913,19.263893986997875,22.28224855263947,16.455425588234103,16.914651144563482,15.629079768092613,17.270994430551433,25.27089755783349,28.20347194146717,286.0980757847711,286.0980757847711,141.15271311792796,282.3054262358559,-3.5610001233638626,-2.4154149134961913,2.1740278746788735,1.8752746264804858,-2.5625036534026124,-1.8248288876878072,-3.0003587830410785,-2.330586644532332,,,,,,
MUNICERCA 4,2023-12-20,0.5,31.0,-63.2232753,-32.4053141,2319.0300422004375,204.28619146798235,2621.0045288453994,1.4747899378098486,25.300603118281064,17.37387670089286,18.912909093010256,31.136046325100853,-3.792649548915141,-1.26982970362852,1.5765213782820984,-1.0871541219730019,-1.660814506023586,2,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,,,,1.0,,,,,453.30372380754926,453.30372380754926,227.38925687267957,454.77851374535913,19.263893986997875,22.28224855263947,16.455425588234103,16.914651144563482,15.629079768092613,17.270994430551433,25.27089755783349,28.20347194146717,286.0980757847711,286.0980757847711,141.15271311792796,282.3054262358559,-3.5610001233638626,-2.4154149134961913,2.1740278746788735,1.8752746264804858,-2.5625036534026124,-1.8248288876878072,-3.0003587830410785,-2.330586644532332,2.0,,,,,
MUNICERCA 4,2024-01-03,0.6666666666666666,38.166666666666664,-63.22466931666667,-32.4067241,2111.292278127036,116.51769805371788,2676.9176521329523,253.0517426675065,25.048607558778258,18.27641519367594,20.919352766434237,29.5481216161856,218.66505665098168,-1.6661552764973033,3.7607395032369304,0.22819622772825973,-3.0673347984155583,6,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,3.0,,,2.0,1.0,,,,1.4747899378098486,1.4747899378098486,227.38925687267957,454.77851374535913,25.300603118281064,22.28224855263947,17.37387670089286,16.914651144563482,18.912909093010256,17.270994430551433,31.136046325100853,28.20347194146717,-3.792649548915141,-3.792649548915141,141.15271311792796,282.3054262358559,-1.26982970362852,-2.4154149134961913,1.5765213782820984,1.8752746264804858,-1.0871541219730019,-1.8248288876878072,-1.660814506023586,-2.330586644532332,2.0,2.0,,4.0,,
MUNICERCA 4,2024-01-17,0.4,33.9,-63.22765693,-32.405818440000004,2118.7587435263895,188.44502027067838,2976.19934651528,0.012462677997828077,25.617691067161285,16.704330916271406,19.832911351523755,31.443090676160523,-91.34364475062814,0.3502805027386793,-0.6265368942049889,-0.35369757152544656,0.6859442586335499,10,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,8.0,9.0,,6.0,2.0,1.0,,,253.0517426675065,253.0517426675065,127.26326630265817,254.52653260531633,25.048607558778258,25.17460533852966,18.27641519367594,17.8251459472844,20.919352766434237,19.916130929722247,29.5481216161856,30.342083970643227,218.66505665098168,218.66505665098168,107.43620355103327,214.87240710206655,-1.6661552764973033,-1.4679924900629118,3.7607395032369304,2.6686304407595145,0.22819622772825973,-0.42947894712237106,-3.0673347984155583,-2.364074652219572,6.0,2.0,2.0,8.0,10.0,10.0
