municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,tp,t2m,d2m,t2m_min,t2m_max,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 2,2025-04,0.25,36.5,-63.25092875,-32.396170025,2273.410234062802,60.65529228126969,1902.7268200416843,2.944562334561546,16.60330924749636,10.973750178843087,12.805293646814988,21.10050774278221,-14.282839445920745,-1.6413681398471531,-1.3678834867185894,-1.4881882223527634,-2.019195422907895,8,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,19.0,21.0,22.0,12.0,7.0,2.0,1.0,5.5,70.9747477039804,70.9747477039804,68.62388321859234,137.24776643718468,23.849347944204457,25.39498642717502,19.4193709505153,19.598246960862568,20.39125846816903,21.55463502783593,28.14464454138785,30.24681915992555,35.274913908255044,35.274913908255044,18.053604952685113,36.107209905370226,0.7985852308074656,1.779767311973264,2.594263896599641,2.395352858943877,1.4089363404382744,2.124244634543468,0.3794754400966196,1.6998184928984843,95.0,48.0,12.0,143.0,155.0,155.0
MUNICERCA 2,2025-05,1.0,18.5,-63.2530196,-32.399005200000005,1962.1831000005998,46.06639357941742,2226.8026721140923,0.05299649796320894,12.488255855880901,6.9017778617726755,9.22404744447162,17.29012688835909,-1.484912295034398,0.25558000151587235,0.29168941536747633,0.8364209660645011,0.0918643558070032,2,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,20.0,27.0,29.0,8.0,12.0,7.0,2.0,7.25,2.944562334561546,2.944562334561546,36.95965501927097,73.91931003854194,16.60330924749636,20.226328595850404,10.973750178843087,15.196560564679194,12.805293646814988,16.598276057492008,21.10050774278221,24.62257614208503,-14.282839445920745,-14.282839445920745,10.49603723116715,20.9920744623343,-1.6413681398471531,-0.42139145451984383,-1.3678834867185894,0.6131902049405258,-1.4881882223527634,-0.039625940957244477,-2.019195422907895,-0.8198599914056379,27.0,95.0,48.0,122.0,170.0,170.0
MUNICERCA 3,2023-12,1.0,10.0,-63.23763305,-32.39636685,2761.8244748308957,184.43148504962073,2210.3671663780033,29.507345317468896,23.65990576460115,19.531993733918384,20.433743170055358,28.155384601703823,13.498196569396372,-1.1050892275490534,3.693824039971544,0.5707692151128647,-1.631115693299432,2,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,,,,,,,,,29.507345317468896,29.507345317468896,28.07268092369572,56.14536184739144,23.65990576460115,24.637489041315185,19.531993733918384,18.590833903631136,20.433743170055358,20.566661847208152,28.155384601703823,29.332268278225875,13.498196569396372,13.498196569396372,7.893345918218905,15.78669183643781,-1.1050892275490534,-0.7707000457502534,3.693824039971544,2.6211304047226838,0.5707692151128647,0.28383514805721777,-1.631115693299432,-1.2581943973228562,,,,,,
MUNICERCA 3,2024-01,0.3,38.1,-63.2370634,-32.40393608,2030.2196674953539,344.74566140702154,3050.4383802610755,26.638016529922545,25.615072318029224,17.64967407334389,20.699580524360947,30.50915195474793,2.288495267041438,-0.4363108639514535,1.5484367694738235,-0.003098918998429223,-0.8852731013462805,10,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,,,,2.0,,,,,29.507345317468896,29.507345317468896,28.07268092369572,56.14536184739144,23.65990576460115,24.637489041315185,19.531993733918384,18.590833903631136,20.433743170055358,20.566661847208152,28.155384601703823,29.332268278225875,13.498196569396372,13.498196569396372,7.893345918218905,15.78669183643781,-1.1050892275490534,-0.7707000457502534,3.693824039971544,2.6211304047226838,0.5707692151128647,0.28383514805721777,-1.631115693299432,-1.2581943973228562,2.0,,,,,
MUNICERCA 3,2024-02,0.5102040816326531,44.38775510204081,-63.237164071428566,-32.40158585306122,2254.155525994695,324.8974631036992,2787.9143477292923,131.53751130363332,25.651132932715893,18.971663026916943,21.137625057068437,30.90136977182673,84.49312198388256,1.183059445920661,2.011571208172852,1.697480200297603,0.9075958283300628,49,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,12.0,,,10.0,2.0,,,,26.638016529922545,26.638016529922545,28.07268092369572,56.14536184739144,25.615072318029224,24.637489041315185,17.64967407334389,18.590833903631136,20.699580524360947,20.566661847208152,30.50915195474793,29.332268278225875,2.288495267041438,2.288495267041438,7.893345918218905,15.78669183643781,-0.4363108639514535,-0.7707000457502534,1.5484367694738235,2.6211304047226838,-0.003098918998429223,0.28383514805721777,-0.8852731013462805,-1.2581943973228562,25.0,2.0,,27.0,,
MUNICERCA 3,2024-03,0.40714285714285714,40.6,-63.2378902,-32.39808106071429,2602.3453475404162,277.01573665299685,2398.394701528182,27.70277192277253,23.711854982857208,18.42319033014802,19.80735218016401,28.602431841932532,-10.554585615343587,2.1040834106230704,3.2131166666408313,2.1955538761663047,2.3285573350578406,140,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,59.0,61.0,,49.0,10.0,2.0,,,131.53751130363332,131.53751130363332,79.08776391677793,158.17552783355586,25.651132932715893,25.63310262537256,18.971663026916943,18.310668550130416,21.137625057068437,20.918602790714694,30.90136977182673,30.70526086328733,84.49312198388256,84.49312198388256,43.390808625462,86.781617250924,1.183059445920661,0.37337429098460373,2.011571208172852,1.7800039888233377,1.697480200297603,0.8471906406495869,0.9075958283300628,0.011161363491891174,97.0,25.0,2.0,122.0,124.0,124.0
MUNICERCA 3,2024-04,0.44571428571428573,29.502857142857142,-63.23758661828571,-32.39782267542857,2639.6642107505154,275.1129876005912,2376.1357898588467,58.293402398211434,18.251768396178893,13.353362384730051,14.722526152855373,22.49614127582937,33.890365850223525,0.005542481693022308,0.9525556149048886,0.5250931248915848,-0.6255388495736548,175,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,189.0,199.0,201.0,140.0,49.0,10.0,2.0,50.25,27.70277192277253,27.70277192277253,79.62014161320293,159.24028322640586,23.711854982857208,24.68149395778655,18.42319033014802,18.69742667853248,19.80735218016401,20.472488618616225,28.602431841932532,29.751900806879632,-10.554585615343587,-10.554585615343587,36.96926818426949,73.93853636853898,2.1040834106230704,1.6435714282718656,3.2131166666408313,2.6123439374068416,2.1955538761663047,1.9465170382319539,2.3285573350578406,1.6180765816939517,334.0,97.0,25.0,431.0,456.0,456.0
MUNICERCA 3,2024-05,0.5,32.0,-63.23441875,-32.394610225,3087.1349955034484,219.70140145945808,2104.1969556738136,27.5000217363687,13.146372313821594,7.951688345268201,9.534708654225964,17.721342546354872,21.663628797093,-2.1939086057832373,-1.0370290411894545,-1.453018362646866,-2.762033850672037,4,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,315.0,364.0,374.0,175.0,140.0,49.0,10.0,93.5,58.293402398211434,58.293402398211434,42.998087160491984,85.99617432098397,18.251768396178893,20.98181168951805,13.353362384730051,15.888276357439036,14.722526152855373,17.26493916650969,22.49614127582937,25.54928655888095,33.890365850223525,33.890365850223525,11.667890117439967,23.335780234879934,0.005542481693022308,1.0548129461580464,0.9525556149048886,2.08283614077286,0.5250931248915848,1.3603235005289447,-0.6255388495736548,0.8515092427420929,522.0,334.0,97.0,856.0,953.0,953.0
MUNICERCA 3,2024-07,0.0,49.0,-63.2346792,-32.3907157,3484.4879860823253,126.28707029742156,1664.1478373666287,0.001284480094909668,7.286876110152416,2.2356355118412368,2.262467544185159,15.344043887356738,-0.365681334812608,-3.3620481770078205,-3.4110282201576303,-4.1090398885405355,-1.030349151922777,1,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,179.0,319.0,368.0,4.0,175.0,140.0,49.0,92.0,27.5000217363687,27.5000217363687,42.89671206729007,85.79342413458014,13.146372313821594,15.699070355000243,7.951688345268201,10.652525364999125,9.534708654225964,12.12861740354067,17.721342546354872,20.10874191109212,21.663628797093,21.663628797093,27.776997323658257,55.553994647316514,-2.1939086057832373,-1.0941830620451074,-1.0370290411894545,-0.042236713142282944,-1.453018362646866,-0.4639626188776407,-2.762033850672037,-1.6937863501228458,0.0,11.0,522.0,11.0,533.0,533.0
MUNICERCA 3,2024-12,1.0,13.0,-63.2317308,-32.3903233,3631.770912950212,48.42156789628373,1709.380160062995,138.4397803470313,23.012097960495634,16.07579606976127,19.246481422783287,27.40391295105303,29.364255202411726,-1.9498815346588547,0.6667837785947544,-1.1752893088247884,-2.301480522254264,1,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,5.0,180.0,320.0,1.0,4.0,175.0,140.0,80.0,0.001284480094909668,0.001284480094909668,13.750653108231806,27.50130621646361,7.286876110152416,10.216624211987005,2.2356355118412368,5.093661928554718,2.262467544185159,5.898588099205561,15.344043887356738,16.532693216855805,-0.365681334812608,-0.365681334812608,10.648973731140197,21.297947462280394,-3.3620481770078205,-2.777978391395529,-3.4110282201576303,-2.2240286306735424,-4.1090398885405355,-2.781029125593701,-1.030349151922777,-1.896191501297407,2.0,2.0,0.0,4.0,4.0,4.0
MUNICERCA 3,2025-01,0.0,43.0,-63.2386283,-32.3990775,2527.3803841919803,412.19811497709384,2518.291394497204,0.12454650547047721,25.83752637855558,16.893100182063247,19.07340706623394,31.8006301765881,-100.94390875516457,0.48920587168766944,-0.2741391433238908,-0.23380794318291476,0.6882571878418167,1,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2.0,6.0,181.0,1.0,1.0,4.0,175.0,45.25,138.4397803470313,138.4397803470313,69.2205324135631,138.4410648271262,23.012097960495634,15.149487035324025,16.07579606976127,9.155715790801253,19.246481422783287,10.754474483484223,27.40391295105303,21.37397841920488,29.364255202411726,29.364255202411726,14.49928693379956,28.99857386759912,-1.9498815346588547,-2.6559648558333375,0.6667837785947544,-1.372122220781438,-1.1752893088247884,-2.642164598682662,-2.301480522254264,-1.6659148370885204,1.0,2.0,2.0,3.0,5.0,5.0
MUNICERCA 3,2025-02,0.25,31.25,-63.238589625,-32.39762595,2644.034962852612,310.3292693645342,2331.2363231511836,9.09462874390073,26.83263116778803,20.331232639715257,23.2419612662371,32.21299088359963,-30.14654055562021,3.146867331881045,3.1220697421814183,3.9396005620270307,3.2367640769590027,4,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2.0,3.0,7.0,1.0,1.0,1.0,4.0,1.75,0.12454650547047721,0.12454650547047721,69.28216342625089,138.56432685250178,25.83752637855558,24.42481216952561,16.893100182063247,16.48444812591226,19.07340706623394,19.159944244508612,31.8006301765881,29.602271563820565,-100.94390875516457,-100.94390875516457,-35.78982677637642,-71.57965355275284,0.48920587168766944,-0.7303378314855926,-0.2741391433238908,0.1963223176354318,-0.23380794318291476,-0.7045486260038512,0.6882571878418167,-0.8066116672062235,4.0,1.0,2.0,5.0,7.0,7.0
MUNICERCA 3,2025-03,0.3333333333333333,47.77777777777778,-63.23817683333333,-32.40041853333334,2387.2169828575297,350.1839208869952,2643.703263924421,271.52438648853183,20.62256181627093,15.667375597617633,17.135490695208667,24.901313529947807,176.55297443383935,-0.9943983065792743,-0.13256927323696643,-0.5999812045068048,-1.3867217709781197,9,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,5.0,6.0,7.0,4.0,1.0,1.0,1.0,1.75,9.09462874390073,9.09462874390073,4.609587624685603,9.219175249371206,26.83263116778803,26.335078773171805,20.331232639715257,18.61216641088925,23.2419612662371,21.15768416623552,32.21299088359963,32.006810530093865,-30.14654055562021,-30.14654055562021,-65.54522465539239,-131.09044931078478,3.146867331881045,1.8180366017843572,3.1220697421814183,1.4239652994287637,3.9396005620270307,1.8528963094220585,3.2367640769590027,1.9625106324004098,13.0,4.0,1.0,17.0,18.0,18.0
MUNICERCA 3,2025-04,0.4,31.6,-63.23952128,-32.39927848,2429.4323340735164,325.19797906544153,2497.276869923652,17.483183034854118,15.000149640885315,8.011722210659007,10.823514301650368,19.806066991971214,4.860229344654214,-2.7489727371461,-2.8132128319342056,-2.5527385466569235,-3.264959212455871,5,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,13.0,14.0,15.0,9.0,4.0,1.0,1.0,3.75,271.52438648853183,271.52438648853183,140.30950761621628,280.61901523243256,20.62256181627093,23.72759649202948,15.667375597617633,17.999304118666444,17.135490695208667,20.188725980722882,24.901313529947807,28.55715220677372,176.55297443383935,176.55297443383935,73.20321693910958,146.40643387821916,-0.9943983065792743,1.0762345126508857,-0.13256927323696643,1.4947502344722259,-0.5999812045068048,1.6698096787601133,-1.3867217709781197,0.9250211529904415,28.0,13.0,4.0,41.0,45.0,45.0
MUNICERCA 3,2025-05,1.0,53.0,-63.2376776,-32.401256599999996,2320.788799133301,351.82491333586927,2733.508814425492,1.2782495749554557,17.606405249152832,13.019160409382009,12.79801235571883,23.228788915088625,0.7727641594553847,2.594554987464599,3.392210907847706,2.7421492507926155,2.6267795021111953,2,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,14.0,18.0,19.0,5.0,9.0,4.0,1.0,4.75,17.483183034854118,17.483183034854118,144.50378476169297,289.00756952338594,15.000149640885315,17.81135572857812,8.011722210659007,11.83954890413832,10.823514301650368,13.979502498429515,19.806066991971214,22.35369026095951,4.860229344654214,4.860229344654214,90.70660188924678,181.41320377849357,-2.7489727371461,-1.8716855218626869,-2.8132128319342056,-1.472891052585586,-2.5527385466569235,-1.5763598755818637,-3.264959212455871,-2.3258404917169955,22.0,28.0,13.0,50.0,63.0,63.0
MUNICERCA 4,2023-12,1.0,43.0,-63.2204643,-32.4062217,2270.791910908404,68.24208120556484,2318.7079776966607,453.30372380754926,19.263893986997875,16.455425588234103,15.629079768092613,25.27089755783349,286.0980757847711,-3.5610001233638626,2.1740278746788735,-2.5625036534026124,-3.0003587830410785,1,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,,,,,,,,,453.30372380754926,453.30372380754926,266.7026923672842,533.4053847345684,19.263893986997875,22.394887506312408,16.455425588234103,16.887780412898955,15.629079768092613,17.91346395079926,25.27089755783349,28.1123211423292,286.0980757847711,286.0980757847711,152.68296733264253,305.36593466528507,-3.5610001233638626,-1.9594262682028079,2.1740278746788735,1.5932661575824225,-2.5625036534026124,-1.3539871196054287,-3.0003587830410785,-1.7961388517008774,,,,,,
MUNICERCA 4,2024-01,0.47368421052631576,34.73684210526316,-63.22672183684211,-32.40622106315789,2104.915888241027,164.08410291465987,2876.8269275251796,80.10166092701917,25.52588102562694,17.32013523756381,20.19784813350591,30.953744726824915,19.26785888051399,-0.35785241304175297,1.0125044404859718,-0.14547058580824482,-0.5919189203606761,19,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,,,,1.0,,,,,453.30372380754926,453.30372380754926,266.7026923672842,533.4053847345684,19.263893986997875,22.394887506312408,16.455425588234103,16.887780412898955,15.629079768092613,17.91346395079926,25.27089755783349,28.1123211423292,286.0980757847711,286.0980757847711,152.68296733264253,305.36593466528507,-3.5610001233638626,-1.9594262682028079,2.1740278746788735,1.5932661575824225,-2.5625036534026124,-1.3539871196054287,-3.0003587830410785,-1.7961388517008774,4.0,,,,,
MUNICERCA 4,2024-02,0.5,32.878787878787875,-63.22506714696969,-32.40488511969697,2296.2812646021116,191.98734591676129,2776.3680675027485,121.38447021042998,24.850730698014516,19.352753348496677,20.870821078337514,29.569501752623083,76.5028714921249,0.6076365160803274,1.9117827568829346,1.3030729591245493,0.14650540116909042,66,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,20.0,,,19.0,1.0,,,,80.10166092701917,80.10166092701917,266.7026923672842,533.4053847345684,25.52588102562694,22.394887506312408,17.32013523756381,16.887780412898955,20.19784813350591,17.91346395079926,30.953744726824915,28.1123211423292,19.26785888051399,19.26785888051399,152.68296733264253,305.36593466528507,-0.35785241304175297,-1.9594262682028079,1.0125044404859718,1.5932661575824225,-0.14547058580824482,-1.3539871196054287,-0.5919189203606761,-1.7961388517008774,21.0,4.0,,25.0,,
MUNICERCA 4,2024-03,0.4177215189873418,35.04430379746835,-63.22679862531645,-32.40612882848101,2118.589707967873,182.1315454430206,2900.005297910006,26.97259372365657,23.662453845990115,18.18843930778654,19.60612502490587,28.62010265819162,-14.086238770810295,1.9583163641718968,2.874456513984591,1.9055985215696238,2.276654498929525,158,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,85.0,86.0,,66.0,19.0,1.0,,,121.38447021042998,121.38447021042998,100.74306556872457,201.48613113744915,24.850730698014516,25.18830586182073,19.352753348496677,18.336444293030244,20.870821078337514,20.534334605921714,29.569501752623083,30.261623239724,76.5028714921249,76.5028714921249,47.88536518631945,95.7707303726389,0.6076365160803274,0.12489205151928723,1.9117827568829346,1.4621435986844533,1.3030729591245493,0.5788011866581523,0.14650540116909042,-0.22270675959579284,115.0,21.0,4.0,136.0,140.0,140.0
MUNICERCA 4,2024-04,0.45416666666666666,29.770833333333332,-63.22573296458334,-32.40525761208333,2242.9129287568367,180.76884915166258,2858.4644422839574,46.164534697185054,18.510852835584355,13.386044735950858,14.650293879623963,23.075627894557044,26.053645876408712,0.14215308071044658,0.8998310363385041,0.39445993593906614,-0.17235165810046957,240,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,224.0,243.0,244.0,158.0,66.0,19.0,1.0,61.0,26.97259372365657,26.97259372365657,74.17853196704327,148.35706393408654,23.662453845990115,24.256592272002315,18.18843930778654,18.770596328141608,19.60612502490587,20.238473051621693,28.62010265819162,29.09480220540735,-14.086238770810295,-14.086238770810295,31.208316360657307,62.41663272131461,1.9583163641718968,1.2829764401261121,2.874456513984591,2.3931196354337625,1.9055985215696238,1.6043357403470866,2.276654498929525,1.2115799500493076,421.0,115.0,21.0,536.0,557.0,557.0
MUNICERCA 4,2024-05,0.6666666666666666,46.333333333333336,-63.22957466666667,-32.40570496666667,2066.5848912073166,145.0851047861797,3173.282217836983,22.905950687150835,11.661774330338382,6.568365848591661,8.91627884474794,14.863853053251182,15.69538066737645,-3.191384788243319,-2.4433033159180235,-2.213307721188114,-4.540286712735508,6,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,398.0,464.0,483.0,240.0,158.0,66.0,19.0,120.75,46.164534697185054,46.164534697185054,36.56856421042081,73.13712842084162,18.510852835584355,21.086653340787237,13.386044735950858,15.787242021868698,14.650293879623963,17.12820945226492,23.075627894557044,25.847865276374332,26.053645876408712,26.053645876408712,5.983703552799209,11.967407105598419,0.14215308071044658,1.0502347224411717,0.8998310363385041,1.8871437751615472,0.39445993593906614,1.150029228754345,-0.17235165810046957,1.0521514204145277,598.0,421.0,115.0,1019.0,1134.0,1134.0
MUNICERCA 4,2024-11,0.5,36.0,-63.22386975,-32.403813,2482.504419064796,181.13052684467868,2765.0307358340897,50.50359180559226,24.35948224664977,14.961170734907324,19.5049578312171,28.961805632874814,11.739659726825941,0.5949652572597133,1.676421995240914,0.7702598535152789,-0.38501646998977224,2,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,246.0,404.0,470.0,6.0,240.0,158.0,66.0,117.5,22.905950687150835,22.905950687150835,34.53524269216794,69.07048538433588,11.661774330338382,15.086313582961369,6.568365848591661,9.97720529227126,8.91627884474794,11.783286362185951,14.863853053251182,18.969740473904114,15.69538066737645,15.69538066737645,20.87451327189258,41.74902654378516,-3.191384788243319,-1.524615853766436,-2.4433033159180235,-0.77173613978976,-2.213307721188114,-0.9094238926245239,-4.540286712735508,-2.3563191854179886,2.0,1.0,0.0,3.0,3.0,3.0
