municerca,year_week,distancia_grande_m,distancia_rio,distancia_verde_m,edad_diagnostico,sexo,casos,longitude,latitude,t2m,d2m,tp,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,NVDI
MUNICERCA 3,2025-W05,2518.291394497204,2527.3803841919803,412.19811497709384,43.0,0.0,1.0,-63.231241953479085,-32.38392386995786,298.71810041155135,292.44883510044644,9.773458753313337e-05,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.3369329441242305
MUNICERCA 3,2025-W06,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,0.0,-63.231241953479085,-32.38392386995786,299.8873291015625,293.06701224190846,0.0001241649900163923,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.3369329441242305
MUNICERCA 3,2025-W07,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,0.0,-63.231241953479085,-32.38392386995786,297.89345005580356,292.9220057896205,0.00018196446555001394,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.3369329441242305
MUNICERCA 3,2025-W08,2458.944466036058,2134.7670143120467,127.00705406361718,26.0,0.0,1.0,-63.231241953479085,-32.38392386995786,299.1166774204799,292.23160661969865,4.5980725969587054e-07,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.3369329441242305
MUNICERCA 3,2025-W09,2383.579667710378,2713.805532471525,419.418293271302,32.25,0.25,4.0,-63.231241953479085,-32.38392386995786,298.22003173828125,295.05236380440846,0.0002713373729160854,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.5842356051751518
MUNICERCA 3,2025-W10,3101.533344028182,1837.8864125755767,143.04006251592224,42.0,0.0,1.0,-63.231241953479085,-32.38392386995786,298.56270926339283,293.4186052594866,0.0003972394125802176,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.5842356051751518
MUNICERCA 3,2025-W11,2526.0409605822874,2433.2942796582565,163.41342478352396,50.0,0.0,2.0,-63.231241953479085,-32.38392386995786,291.75555419921875,286.94808088030135,0.000224062374659947,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.5842356051751518
MUNICERCA 3,2025-W12,2900.4645704814,2142.7793508789973,414.9561359365724,21.0,0.5,2.0,-63.231241953479085,-32.38392386995786,295.4446585518973,290.74499075753346,0.00021599020276750837,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.5842356051751518
MUNICERCA 3,2025-W13,2271.4027854487454,2792.6237468291974,372.14869997867856,64.0,1.0,2.0,-63.231241953479085,-32.38392386995786,294.1059308733259,291.7016863141741,0.0005472217287336077,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.5842356051751518
MUNICERCA 3,2025-W14,2368.871117544898,2558.4215257841574,333.35806365096533,67.5,0.0,2.0,-63.231241953479085,-32.38392386995786,286.8345293317522,281.02588326590404,3.574575696672712e-05,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.14742183274235987
MUNICERCA 3,2025-W15,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,0.0,-63.231241953479085,-32.38392386995786,290.4634312220982,287.3275059291295,0.0001129082271030971,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.14742183274235987
MUNICERCA 3,2025-W16,2807.222662586107,2215.2510672242133,455.53735459556606,18.0,0.5,2.0,-63.231241953479085,-32.38392386995786,290.3685084751674,285.4051208496094,0.00012699195316859653,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.14742183274235987
MUNICERCA 3,2025-W17,2518.291394497204,2527.3803841919803,412.19811497709384,27.0,0.0,1.0,-63.231241953479085,-32.38392386995786,290.9903128487723,285.5421622140067,1.9737652369907926e-05,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.14742183274235987
MUNICERCA 3,2025-W18,2243.5669488529534,2568.2584857804454,180.21649823584758,48.0,1.0,1.0,-63.231241953479085,-32.38392386995786,291.1180158342634,285.31339372907365,4.223414829799107e-06,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.475987510623064
MUNICERCA 3,2025-W19,2733.508814425492,2320.788799133301,351.82491333586927,53.0,1.0,2.0,-63.231241953479085,-32.38392386995786,291.67447771344865,289.14732578822543,1.9311904907226562e-05,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.475987510623064
MUNICERCA 3,2025-W20,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,0.0,-63.231241953479085,-32.38392386995786,292.4555402483259,287.9488525390625,0.00023199830736432756,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.475987510623064
MUNICERCA 3,2025-W21,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,0.0,-63.231241953479085,-32.38392386995786,286.1527535574777,281.5045819963728,5.790165492466518e-06,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.475987510623064
MUNICERCA 3,2025-W22,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,0.0,-63.231241953479085,-32.38392386995786,283.3971426827567,278.1286403111049,1.7370496477399555e-05,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.08515589411437743
MUNICERCA 3,2025-W23,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,0.0,-63.231241953479085,-32.38392386995786,283.90478079659596,280.9841744559152,2.159391130719866e-05,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.08515589411437743
MUNICERCA 3,2025-W24,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,283.2080296107701,279.74239240373885,2.009528023856027e-06,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.08515589411437743
MUNICERCA 3,2025-W25,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,282.23057774135043,277.9609898158482,3.4059797014508927e-08,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.08515589411437743
MUNICERCA 3,2025-W26,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,279.41493007114957,270.31714303152904,1.1920928955078125e-07,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.1688732406503602
MUNICERCA 3,2025-W27,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,279.2798287527902,273.02425275530135,1.2602124895368303e-06,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.1688732406503602
MUNICERCA 3,2025-W28,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,286.1942661830357,283.08209228515625,0.00016299315861293247,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.1688732406503602
MUNICERCA 3,2025-W29,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,285.4924795968192,278.794686453683,3.296988351004464e-05,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,-0.007851173704349453
MUNICERCA 3,2025-W30,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,283.0093296595982,280.7697012765067,0.00010875293186732701,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,-0.007851173704349453
MUNICERCA 3,2025-W31,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,285.66161673409596,281.23927525111606,6.301062447684152e-07,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.17552135547434292
MUNICERCA 3,2025-W32,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,282.9926234654018,275.7384992327009,0.0,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,0.17552135547434292
MUNICERCA 3,2025-W33,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,283.9578595842634,277.793465750558,1.3794217790876116e-06,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,-0.009042418000095746
MUNICERCA 3,2025-W34,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,285.49893624441967,278.0249285016741,0.00019846643720354353,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,-0.009042418000095746
MUNICERCA 3,2025-W35,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,285.49893624441967,278.0249285016741,0.00019846643720354353,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,-0.009042418000095746
MUNICERCA 3,2025-W36,2540.9573775238296,2489.661296833192,295.49115646603883,37.13498440712726,0.47062379419522277,5.0,-63.231241953479085,-32.38392386995786,285.49893624441967,278.0249285016741,0.00019846643720354353,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,-0.009042418000095746
MUNICERCA 4,2023-W49,2886.188844077938,2163.3784957351077,178.77242715714885,35.72778157098908,0.46368098366482713,0.0,-63.21943559775659,-32.40141335742862,293.57332502092635,286.2845023018973,2.2172927856445312e-05,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,-0.009042418000095746
MUNICERCA 4,2023-W50,2886.188844077938,2163.3784957351077,178.77242715714885,35.72778157098908,0.46368098366482713,0.0,-63.21943559775659,-32.40141335742862,299.34341866629467,292.6014317103795,1.633167266845703e-05,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,-0.009042418000095746
MUNICERCA 4,2023-W51,2318.7079776966607,2270.791910908404,68.24208120556484,43.0,1.0,1.0,-63.21943559775659,-32.40141335742862,294.94559587751115,290.7759268624442,0.0003307546888078962,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,-0.009042418000095746
MUNICERCA 4,2023-W52,2886.188844077938,2163.3784957351077,178.77242715714885,35.72778157098908,0.46368098366482713,0.0,-63.21943559775659,-32.40141335742862,297.7054922921317,288.1481454031808,2.0435878208705356e-07,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,-0.009042418000095746
MUNICERCA 4,2024-W01,2767.382482081207,2040.3368787527488,135.0968727958977,36.0,0.6,5.0,-63.21943559775659,-32.40141335742862,297.56129237583707,291.7994166782924,0.000755105699811663,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,0.47040947964959756
MUNICERCA 4,2024-W02,2279.277788904746,2420.2924582678356,110.59713328101705,47.0,0.5,2.0,-63.21943559775659,-32.40141335742862,297.30882481166293,292.21789986746654,0.00021648406982421875,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,0.47040947964959756
MUNICERCA 4,2024-W03,2856.6996064813998,2114.6651737942425,126.6859064659543,35.666666666666664,0.6666666666666666,3.0,-63.21943559775659,-32.40141335742862,296.18341064453125,290.05933053152904,0.00026939596448625835,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,0.47040947964959756
MUNICERCA 4,2024-W04,3148.990669292107,2250.0913388782915,145.4403447213267,38.75,0.25,4.0,-63.21943559775659,-32.40141335742862,296.74401419503346,288.970947265625,0.0,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,0.47040947964959756
MUNICERCA 4,2024-W05,2783.7454350318267,2203.8750496016087,235.93020662899443,27.4,0.4,10.0,-63.21943559775659,-32.40141335742862,299.9904305594308,291.28747122628346,3.6784580775669643e-06,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,0.40824699500450273
MUNICERCA 4,2024-W06,2777.2641768420854,2249.894512541409,178.05509066256738,41.470588235294116,0.5294117647058824,17.0,-63.21943559775659,-32.40141335742862,300.17936052594865,294.87156459263394,0.0004271950040544782,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,0.40824699500450273
MUNICERCA 4,2024-W07,2705.3560268346805,2360.7003490389247,186.30657172892796,38.642857142857146,0.35714285714285715,14.0,-63.21943559775659,-32.40141335742862,294.7005615234375,289.76744297572543,0.00040730408259800503,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,0.40824699500450273
MUNICERCA 4,2024-W08,2623.9179736262636,2351.1190543451003,182.8195213849438,26.46153846153846,0.6923076923076923,13.0,-63.21943559775659,-32.40141335742862,296.29522705078125,292.1721714564732,0.00048026016780308316,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,0.40824699500450273
MUNICERCA 4,2024-W09,2923.4757432920487,2229.428695713671,211.8928653266035,26.782608695652176,0.43478260869565216,23.0,-63.21943559775659,-32.40141335742862,297.2680140904018,293.87894112723217,1.0405267987932478e-05,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,0.46912207941519796
