municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,longitude,latitude,t2m,d2m,tp,t2m_min,t2m_max,wind_speed,ws10,dia,mes,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_#,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,ws10_mean_1w,ws10_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 5,2025-04-15,0.0,13.5,-63.2207955,-32.4177093,1047.4602143346365,409.77302561323927,2175.1904045770248,-63.25,-32.5,292.3687744140625,287.48631286621094,1.710653305053711e-05,288.9481506347656,298.90565490722656,,1.7141947518654956,16.5,4.0,9.522614655671297e-06,1.747065339265049,2.0865146213107835,1.8866936577690865,1.934108140733514,1.2908222537756548,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,2,1.9362333806634822,5.16328901510262,7.744933522653901,0.6454111268878274,1.2908222537756548,3.2270556344391377,2.5816445075513097,1.9362333806634753,289.45123291015625,287.27799224853516,286.8728942871094,283.07879638671875,1.8715858459472656e-05,1.8715858459472656e-05,2.5719404220581055e-05,5.143880844116211e-05,287.7268981933594,284.14149475097656,293.4532775878906,291.85169982910156,3.7715551582641997,3.0175346611354894,3.331283043170796e-06,3.331283043170796e-06,-0.00011191573636285188,-0.00022383147272570376,-2.363120874865274,-3.7135821112270833,-1.1874532765355639,-3.862881680192615,-1.4618804931640739,-3.419636366102438,-3.990256754557265,-4.253440856933594,6.653757425604834,4.270758247062154,11.293982900923842,10.92451567266703,22.21849857359083,22.21849857359083
MUNICERCA 5,2025-04-22,0.6666666666666666,41.333333333333336,-63.2167083,-32.415968,1429.5865349126964,274.8603572907358,1787.1958412935162,-63.25,-32.5,290.8377990722656,285.4623107910156,1.5656153361002605e-05,286.8303731282552,298.3537190755208,,1.6949111226195646,24.666666666666668,4.0,-2.103234514778043e-05,0.5966925726996616,0.219753463179984,0.11240430290316301,2.088283510561363,1.9362333806634826,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,3,1.9362333806634824,3.2270556344391377,6.454111268878247,1.2908222537756548,0.6454111268878274,1.2908222537756548,3.2270556344391377,1.6135278172195617,292.3687744140625,290.9100036621094,287.48631286621094,287.17960357666016,1.710653305053711e-05,1.710653305053711e-05,1.7911195755004883e-05,3.5822391510009766e-05,288.9481506347656,288.3375244140625,298.90565490722656,296.1794662475586,1.7141947518654956,2.742874955064848,9.522614655671297e-06,9.522614655671297e-06,6.42694884942106e-06,1.285389769884212e-05,1.747065339265049,-0.30802776780011243,2.0865146213107835,0.4495306723876098,1.8866936577690865,0.2124065823025063,1.934108140733514,-1.0280743069118756,0.9742790335151987,6.653757425604834,4.270758247062154,7.628036459120075,11.898794706182185,11.898794706182185
MUNICERCA 5,2025-04-29,0.3333333333333333,26.0,-63.22163596666667,-32.41556213333333,1322.3940908153477,304.6313194445081,2256.8804027656297,-63.25,-32.5,290.6126302083333,284.53749593098956,0.0,285.7283528645833,299.2554626464844,,2.1254205695929227,20.0,4.333333333333333,-1.94531899911386e-05,-0.08059149848090404,0.8013442804783987,-1.1708164544753004,1.7643266089168794,1.9362333806634826,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,3,3.2270556344391377,3.872466761326965,5.163289015102592,1.9362333806634826,1.2908222537756548,0.6454111268878274,1.2908222537756548,1.290822253775648,290.8377990722656,291.60328674316406,285.4623107910156,286.4743118286133,1.5656153361002605e-05,1.5656153361002605e-05,1.638134320576986e-05,3.276268641153972e-05,286.8303731282552,287.8892618815104,298.3537190755208,298.62968699137366,1.6949111226195646,1.7045529372425305,-2.103234514778043e-05,-2.103234514778043e-05,-5.754865246054553e-06,-1.1509730492109106e-05,0.5966925726996616,1.1718789559823553,0.219753463179984,1.1531340422453837,0.11240430290316301,0.9995489803361247,2.088283510561363,2.0111958256474383,5.98397173709106,0.9742790335151987,6.653757425604834,6.958250770606301,13.612008196211091,13.612008196211091
MUNICERCA 5,2025-05-06,0.5,33.5,-63.2134081,-32.41116205,2114.54846162342,76.80575360435502,1546.896173470736,-63.25,-32.5,290.6665802001953,287.632080078125,1.2099742889404297e-05,287.3197937011719,296.24440002441406,,1.0025059502663023,9.0,5.0,3.890196482340495e-06,1.844527859157978,3.404561360677093,2.1319589120370495,1.408921644422719,1.2908222537756548,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,2,3.872466761326965,5.16328901510262,5.808700141990419,1.9362333806634826,1.9362333806634826,1.2908222537756548,0.6454111268878274,1.4521750354976048,290.6126302083333,290.72521464029944,284.53749593098956,284.99990336100257,0.0,0.0,7.828076680501303e-06,1.5656153361002605e-05,285.7283528645833,286.27936299641925,299.2554626464844,298.80459086100257,2.1254205695929227,1.910165846106244,-1.94531899911386e-05,-1.94531899911386e-05,-2.0242767569459503e-05,-4.048553513891901e-05,-0.08059149848090404,0.25805053710937875,0.8013442804783987,0.5105488718291913,-1.1708164544753004,-0.5292060757860687,1.7643266089168794,1.9263050597391214,5.480381857578845,5.98397173709106,0.9742790335151987,11.464353594669932,12.438632628185102,12.438632628185102
MUNICERCA 5,2025-05-13,1.0,21.0,-63.2093119,-32.416623,1863.2751625744124,116.13577832443521,1089.6410960397332,-63.25,-32.5,294.48687744140625,292.9145202636719,9.870529174804688e-05,293.25396728515625,296.4630126953125,,3.0189997049778454,15.0,5.0,4.112014064082393e-05,5.581467239945027,8.416966869212956,8.068509928385424,0.3577412923177121,0.6454111268878274,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,1,3.2270556344391377,5.16328901510262,6.454111268878246,1.2908222537756548,1.9362333806634826,1.9362333806634826,1.2908222537756548,1.6135278172195615,290.6665802001953,290.6396052042643,287.632080078125,286.08478800455725,1.2099742889404297e-05,1.2099742889404297e-05,6.0498714447021484e-06,1.2099742889404297e-05,287.3197937011719,286.52407328287757,296.24440002441406,297.7499313354492,1.0025059502663023,1.563963259929613,3.890196482340495e-06,3.890196482340495e-06,-7.78149675439904e-06,-1.556299350879808e-05,1.844527859157978,0.8819681803385369,3.404561360677093,2.1029528205777455,2.1319589120370495,0.48057122878087455,1.408921644422719,1.5866241266697991,5.98397173709106,5.480381857578845,5.98397173709106,11.464353594669932,17.448325331760962,17.448325331760962
ZONA CENTRAL,2023-12-26,1.0,40.5,-63.25301845,-32.408478099999996,954.234853300007,130.273769853462,3267.6533154763597,-63.25,-32.5,296.3070373535156,286.1195068359375,1.430511474609375e-06,292.5663146972656,301.5145263671875,,4.102051466914432,31.0,12.0,-1.7894638909233943e-06,-0.8815789116753194,-2.2680901421441035,-0.21507059733073675,-1.7832255045572651,0.7389344565137073,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,2,,,,,,,,,296.3070373535156,297.1740264892578,286.1195068359375,289.26361083984375,1.430511474609375e-06,1.430511474609375e-06,7.18235969543457e-05,0.0001436471939086914,292.5663146972656,294.51612854003906,301.5145263671875,301.5398254394531,4.102051466914432,3.5242887810211956,-1.7894638909233943e-06,-1.7894638909233943e-06,-1.9389170187490934e-06,-3.877834037498187e-06,-0.8815789116753194,-0.6848624900535185,-2.2680901421441035,0.8841453269675981,-0.21507059733073675,1.148830442075365,-1.7832255045572651,-2.0316884358723826,0.6454111268878274,0.0,0.0,0.6454111268878274,0.6454111268878274,0.6454111268878274
ZONA CENTRAL,2024-01-02,0.0,33.0,-63.2507468,-32.4195686,342.7158531422098,148.05820758629272,4162.8318113776595,-63.25,-32.5,298.041015625,292.40771484375,0.00014221668243408203,296.4659423828125,301.56512451171875,,2.946526095127959,6.0,1.0,-2.0883701465747924e-06,-0.4881460684317176,4.0363807960793,2.5127314814814667,-2.2801513671875,0.36946722825685363,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,1,,,,0.7389344565137073,,,,,296.3070373535156,297.1740264892578,286.1195068359375,289.26361083984375,1.430511474609375e-06,1.430511474609375e-06,7.18235969543457e-05,0.0001436471939086914,292.5663146972656,294.51612854003906,301.5145263671875,301.5398254394531,4.102051466914432,3.5242887810211956,-1.7894638909233943e-06,-1.7894638909233943e-06,-1.9389170187490934e-06,-3.877834037498187e-06,-0.8815789116753194,-0.6848624900535185,-2.2680901421441035,0.8841453269675981,-0.21507059733073675,1.148830442075365,-1.7832255045572651,-2.0316884358723826,1.9241835054044514,0.6454111268878274,0.0,2.5695946322922785,2.5695946322922785,2.5695946322922785
ZONA CENTRAL,2024-01-09,0.4,18.8,-63.245908799999995,-32.413910879999996,789.308585065461,47.983470053960026,3540.5315792050424,-63.25,-32.5,296.980859375,290.5700317382813,0.0003936767578125,292.2688232421875,301.4999267578125,,1.9041439429968345,13.4,1.0,0.00026699542999267576,-1.2979973687066035,1.955004023799188,-0.1224737774884261,-3.2712370695891195,1.8473361412842682,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,5,1.108401684770561,,,0.36946722825685363,0.7389344565137073,,,,298.041015625,297.1740264892578,292.40771484375,289.26361083984375,0.00014221668243408203,0.00014221668243408203,7.18235969543457e-05,0.0001436471939086914,296.4659423828125,294.51612854003906,301.56512451171875,301.5398254394531,2.946526095127959,3.5242887810211956,-2.0883701465747924e-06,-2.0883701465747924e-06,-1.9389170187490934e-06,-3.877834037498187e-06,-0.4881460684317176,-0.6848624900535185,4.0363807960793,0.8841453269675981,2.5127314814814667,1.148830442075365,-2.2801513671875,-2.0316884358723826,2.7500229168576404,1.9241835054044514,0.6454111268878274,4.674206422262092,5.319617549149919,5.319617549149919
ZONA CENTRAL,2024-01-16,0.3333333333333333,43.0,-63.2382203,-32.41570973333333,817.2303536618034,66.81732420074086,3217.6944273227314,-63.25,-32.5,295.2509256998698,290.18646240234375,0.0006285905838012695,289.9669596354167,300.7987467447917,,2.3174993097841354,18.333333333333332,1.0,0.0004141201207667221,-3.931299656997472,-0.001845522280101856,-3.5912857620804366,-4.4325467333381425,1.108401684770561,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,3,2.216803369541122,2.955737826054829,,1.8473361412842682,0.36946722825685363,0.7389344565137073,,,296.980859375,297.5109375,290.5700317382813,291.48887329101564,0.0003936767578125,0.0003936767578125,0.000267946720123291,0.000535893440246582,292.2688232421875,294.3673828125,301.4999267578125,301.53252563476565,1.9041439429968345,2.4253350190623966,0.00026699542999267576,0.00026699542999267576,0.00013245352992305047,0.00026490705984610094,-1.2979973687066035,-0.8930717185691606,1.955004023799188,2.995692409939244,-0.1224737774884261,1.1951288519965204,-3.2712370695891195,-2.7756942183883098,1.562085432507041,2.7500229168576404,1.9241835054044514,4.3121083493646815,6.236291854769132,6.236291854769132
ZONA CENTRAL,2024-01-23,0.5,41.5,-63.25131015,-32.4117729,675.7803063279288,207.7903223939565,3584.0765997763706,-63.25,-32.5,296.51499938964844,289.30116271972656,0.0,290.6955871582031,302.6741943359375,,3.22326297676857,24.0,1.0,-4.117268103140372e-05,-1.4632794415509238,-2.03747422960069,-2.5122626410590385,-0.9646365695529369,0.7389344565137073,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,2,2.955737826054829,3.3252050543116827,4.06413951082539,1.108401684770561,1.8473361412842682,0.36946722825685363,0.7389344565137073,1.0160348777063475,295.2509256998698,296.1158925374349,290.18646240234375,290.3782470703125,0.0006285905838012695,0.0006285905838012695,0.0005111336708068847,0.0010222673416137695,289.9669596354167,291.1178914388021,300.7987467447917,301.1493367513021,2.3174993097841354,2.110821626390485,0.0004141201207667221,0.0004141201207667221,0.00034055777537969894,0.0006811155507593979,-3.931299656997472,-2.614648512852038,-0.001845522280101856,0.976579250759543,-3.5912857620804366,-1.8568797697844313,-4.4325467333381425,-3.851891901463631,1.2908222537756548,1.562085432507041,2.7500229168576404,2.8529076862826956,5.6029306031403365,5.6029306031403365
ZONA CENTRAL,2024-01-30,0.375,40.375,-63.2417182625,-32.4136478,957.7900807808013,142.98357458134217,3627.591004961381,-63.25,-32.5,299.50909423828125,291.8626518249512,4.947185516357422e-06,294.1790580749512,306.94807052612305,,2.659925898147078,10.125,1.75,-8.428825272454156e-05,0.7479727568449732,0.037841938160099176,0.253760274251313,2.021888902452268,2.955737826054829,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,8,1.8473361412842682,3.6946722825685363,4.06413951082539,0.7389344565137073,1.108401684770561,1.8473361412842682,0.36946722825685363,1.0160348777063475,296.51499938964844,295.88296254475915,289.30116271972656,289.74381256103516,0.0,0.0,0.00031429529190063477,0.0006285905838012695,290.6955871582031,290.33127339680993,302.6741943359375,301.7364705403646,3.22326297676857,2.770381143276353,-4.117268103140372e-05,-4.117268103140372e-05,0.00018647371986765923,0.00037294743973531846,-1.4632794415509238,-2.697289549274198,-2.03747422960069,-1.019659875940396,-2.5122626410590385,-3.0517742015697378,-0.9646365695529369,-2.6985916514455397,7.334635948720395,1.2908222537756548,1.562085432507041,8.62545820249605,10.187543635003092,10.187543635003092
ZONA CENTRAL,2024-02-06,0.47058823529411764,52.05882352941177,-63.247058376470584,-32.41661642941177,648.8542479477609,112.80232421974625,3524.634022893142,-63.25,-32.5,299.0176373650046,295.0575776941636,0.0010521692388197955,295.9371499454274,303.5338727165671,,2.4113224280911765,8.823529411764707,2.0,0.0008681719599206464,-1.200895621106517,1.7343434851154063,0.3687336175789857,-3.0217815457346147,6.280942880366511,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,17,3.6946722825685363,4.803073967339097,6.650410108623365,2.955737826054829,0.7389344565137073,1.108401684770561,1.8473361412842682,1.6626025271558413,299.50909423828125,298.01204681396484,291.8626518249512,290.58190727233887,4.947185516357422e-06,4.947185516357422e-06,2.473592758178711e-06,4.947185516357422e-06,294.1790580749512,292.43732261657715,306.94807052612305,304.8111324310303,2.659925898147078,2.941594437457824,-8.428825272454156e-05,-8.428825272454156e-05,-6.27304668779726e-05,-0.0001254609337559452,0.7479727568449732,-0.3576533423529753,0.037841938160099176,-0.9998161457202956,0.253760274251313,-1.1292511834038628,2.021888902452268,0.5286261664496656,17.73875749406594,7.334635948720395,1.2908222537756548,25.073393442786337,26.364215696561992,26.364215696561992
ZONA CENTRAL,2024-02-13,0.25,42.666666666666664,-63.245053025000004,-32.41225013333334,937.2999758560354,178.18270952329894,3538.3929831567607,-63.25,-32.5,294.60472615559894,289.49852752685547,6.953875223795573e-08,289.42759704589844,301.4569549560547,,2.4654595510100425,16.0,2.0,-8.614629874994725e-05,-0.29638651153188295,0.5534317016601543,-0.9353292582947527,0.5899997287326357,4.433606739082244,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,12,9.236680706421339,9.975615162935046,11.084016847705609,6.280942880366511,2.955737826054829,0.7389344565137073,1.108401684770561,2.7710042119264022,299.0176373650046,299.2633658016429,295.0575776941636,293.4601147595574,0.0010521692388197955,0.0010521692388197955,0.0005285582121680764,0.001057116424336153,295.9371499454274,295.05810401018925,303.5338727165671,305.24097162134507,2.4113224280911765,2.5356241631191274,0.0008681719599206464,0.0008681719599206464,0.00039194185359805246,0.0007838837071961049,-1.200895621106517,-0.22646143213077186,1.7343434851154063,0.8860927116377525,0.3687336175789857,0.31124694591514934,-3.0217815457346147,-0.49994632164117325,23.34168809720628,17.73875749406594,7.334635948720395,41.08044559127222,48.41508153999261,48.41508153999261
ZONA CENTRAL,2024-02-20,0.4375,44.0625,-63.24605756875,-32.41358721875,774.6433666833328,164.24733407286976,3514.7521408237885,-63.25,-32.5,295.6416301727295,292.0518379211426,0.0005878135561943054,292.30726432800293,300.1219024658203,,2.3175806354919617,23.0625,2.0,0.0003738146689203051,-1.696982221250181,-0.1986672012894246,-1.195536013002755,-2.5830251481797966,5.911475652109658,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,16,10.714549619448754,13.670287445503583,14.40922190201729,4.433606739082244,6.280942880366511,2.955737826054829,0.7389344565137073,3.6023054755043225,294.60472615559894,296.8111817603018,289.49852752685547,292.2780526105096,6.953875223795573e-08,6.953875223795573e-08,0.0005261193887860167,0.0010522387775720335,289.42759704589844,292.6823734956629,301.4569549560547,302.4954138363109,2.4654595510100425,2.4383909895506095,-8.614629874994725e-05,-8.614629874994725e-05,0.0003910128305853496,0.0007820256611706992,-0.29638651153188295,-0.7486410663191999,0.5534317016601543,1.1438875933877801,-0.9353292582947527,-0.2832978203578835,0.5899997287326357,-1.2158909085009895,15.325491395820961,23.34168809720628,17.73875749406594,38.66717949302725,56.405936987093185,56.405936987093185
ZONA CENTRAL,2024-02-27,0.4117647058823529,38.88235294117647,-63.24512225294117,-32.413082888235294,815.3769534549978,143.28040585087416,3706.221484012607,-63.25,-32.5,297.135259291705,293.1442045323989,1.0308097390567555e-05,293.89120662913604,301.6366756663603,,1.8429388330904786,14.352941176470589,2.5294117647058822,-0.00011648586372924009,-0.802110406879766,-0.2795873172402641,-0.4766924822771945,-1.4527054132199737,6.280942880366511,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,17,10.345082391191902,16.62602527155841,19.58176309761324,5.911475652109658,4.433606739082244,6.280942880366511,2.955737826054829,4.89544077440331,295.6416301727295,295.1231781641642,292.0518379211426,290.775182723999,0.0005878135561943054,0.0005878135561943054,0.00029394154747327167,0.0005878830949465433,292.30726432800293,290.8674306869507,300.1219024658203,300.7894287109375,2.3175806354919617,2.3915200932510023,0.0003738146689203051,0.0003738146689203051,0.00014383418508517897,0.00028766837017035795,-1.696982221250181,-0.996684366391032,-0.1986672012894246,0.17738225018536463,-1.195536013002755,-1.0654326356487538,-2.5830251481797966,-0.9965127097235804,20.46468066040552,15.325491395820961,23.34168809720628,35.79017205622648,59.131860153432754,59.131860153432754
ZONA CENTRAL,2024-03-05,0.36363636363636365,41.5,-63.245788072727265,-32.41392228181818,872.4244143282347,147.61230282893985,3494.370747289981,-63.25,-32.5,296.98799549449575,291.9092754017223,0.00019946965304287997,293.2845625443892,302.92088456587356,,2.776118033427767,8.181818181818182,3.0,-8.966714043408532e-05,-1.3118700843066156,-0.04904073079425912,-0.6206690830012462,-2.0538358951658426,8.12827902165078,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,22,12.192418532476168,16.62602527155841,22.90696815192492,6.280942880366511,5.911475652109658,4.433606739082244,6.280942880366511,5.72674203798123,297.135259291705,296.38844473221724,293.1442045323989,292.5980212267707,1.0308097390567555e-05,1.0308097390567555e-05,0.00029906082679243646,0.0005981216535848729,293.89120662913604,293.0992354785695,301.6366756663603,300.87928906609034,1.8429388330904786,2.0802597342912206,-0.00011648586372924009,-0.00011648586372924009,0.00012866440259553255,0.0002573288051910651,-0.802110406879766,-1.2495463140649736,-0.2795873172402641,-0.23912725926484457,-0.4766924822771945,-0.8361142476399748,-1.4527054132199737,-2.017865280699885,19.029579747841595,20.46468066040552,15.325491395820961,39.494260408247115,54.819751804068076,54.819751804068076
ZONA CENTRAL,2024-03-12,0.45161290322580644,56.903225806451616,-63.24549803225806,-32.41211650967742,891.6303728612334,157.96960704858668,3482.9191833174823,-63.25,-32.5,297.86827235068046,295.7743677939138,0.0006796313870337701,295.6759860131048,301.5581793016003,,2.2271563081010437,14.64516129032258,3.0,0.00043040182143271754,0.7209519909274219,3.531806054337481,2.006414014663601,-0.9567375228681275,11.453484075962463,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,31,14.40922190201729,20.32069755412695,24.754304293209195,8.12827902165078,6.280942880366511,5.911475652109658,4.433606739082244,6.188576073302299,296.98799549449575,297.06162739310037,291.9092754017223,292.5267399670606,0.00019946965304287997,0.00019946965304287997,0.00010488887521672376,0.00020977775043344753,293.2845625443892,293.5878845867626,302.92088456587356,302.27878011611693,2.776118033427767,2.309528433259123,-8.966714043408532e-05,-8.966714043408532e-05,-0.00010307650208166265,-0.0002061530041633253,-1.3118700843066156,-1.0569902455931908,-0.04904073079425912,-0.16431402401726183,-0.6206690830012462,-0.5486807826392204,-2.0538358951658426,-1.7532706541929082,43.0593143650656,19.029579747841595,20.46468066040552,62.0888941129072,82.55357477331272,82.55357477331272
