WKT;NOMENCLATU;NUM_MANZ;DEPARTAMEN;PEDANIA;PED_NOMENC
"MULTIPOLYGON Z (((-63.2195727999 -32.4170016889342 0,-63.2197300766066 -32.4173699632995 0,-63.2197787248413 -32.4174839508491 0,-63.2199637205058 -32.4179168526001 0,-63.2201117901843 -32.4180112783477 0,-63.2201949770626 -32.4180649565293 0,-63.2202798272183 -32.4181194771431 0,-63.2203693368485 -32.4181773711328 0,-63.2204388808633 -32.4182220554569 0,-63.2204521911206 -32.4182307679254 0,-63.2204617989286 -32.4182197609705 0,-63.220620824733 -32.418037722538 0,-63.2206430220556 -32.4180123217967 0,-63.220685097267 -32.4179640605521 0,-63.2207937628127 -32.4178390334061 0,-63.2208321950723 -32.4177955690711 0,-63.2207812865984 -32.4177635332451 0,-63.2207443521343 -32.4177399268754 0,-63.2206595027436 -32.4176856883681 0,-63.2205739876367 -32.4176308873713 0,-63.2204941293337 -32.4175797397985 0,-63.2204542009012 -32.4175544477903 0,-63.2204072841652 -32.4175243774174 0,-63.2203204473207 -32.4174723965443 0,-63.2202635537267 -32.4174381165828 0,-63.2202359361325 -32.4174204115457 0,-63.22015108666 -32.4173658908934 0,-63.2200625773747 -32.4173091221861 0,-63.2199780616997 -32.41725516443 0,-63.2198819976316 -32.4171952080929 0,-63.2195727999 -32.4170016889342 0)))";"1604220302105";"105";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.231479179078 -32.4036758096297 0,-63.2314626179503 -32.4036944387895 0,-63.2313947146669 -32.4037698038496 0,-63.2313798093335 -32.4037864573642 0,-63.2313324423901 -32.4038389589557 0,-63.2312685149035 -32.4039103714609 0,-63.2311399967185 -32.4040537611872 0,-63.2310737494587 -32.4041274322396 0,-63.2310091579359 -32.4041991276278 0,-63.2309382736607 -32.4042781612906 0,-63.2308634139296 -32.4043614291819 0,-63.2308793834029 -32.4043712628962 0,-63.2310078079692 -32.4044516221044 0,-63.2310783409918 -32.404495453458 0,-63.2310886549241 -32.4045019159257 0,-63.2311079519393 -32.4045139979018 0,-63.2311934573571 -32.4045673829023 0,-63.2312792950506 -32.4046207672343 0,-63.231535812209 -32.4047809217048 0,-63.2316110041214 -32.4048278439871 0,-63.2316735532626 -32.4048668990914 0,-63.2318799291302 -32.4046436164692 0,-63.2319296185162 -32.404589983208 0,-63.2320111029271 -32.4044996575156 0,-63.2322777480471 -32.404204122696 0,-63.2321333387252 -32.4041082952734 0,-63.2320914142164 -32.404080756175 0,-63.2320494890121 -32.4040529352647 0,-63.2319649736137 -32.4039970128263 0,-63.2318807904923 -32.4039410897193 0,-63.231800267854 -32.4038876960146 0,-63.2317150869784 -32.4038312110322 0,-63.2316289096923 -32.4037747278227 0,-63.231598298048 -32.403754494543 0,-63.2315434751415 -32.4037180967279 0,-63.2315021377703 -32.4036909846123 0,-63.231479179078 -32.4036758096297 0)))";"1604220301083";"083";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2095664050385 -32.4162006671889 0,-63.2087850278972 -32.4162019643366 0,-63.2087859208917 -32.4165897179372 0,-63.2098171304985 -32.4165880050074 0,-63.2098162330935 -32.4162002514324 0,-63.2095664050385 -32.4162006671889 0)))";"1604220302246";"246";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2355467906853 -32.4046286442148 0,-63.235502870392 -32.404600546389 0,-63.2353890756348 -32.4045272094273 0,-63.2353284631196 -32.4045949543973 0,-63.2353066039007 -32.4046197935301 0,-63.2352615611113 -32.4046711650506 0,-63.2352079058229 -32.4047318519976 0,-63.2352006191524 -32.4047400377693 0,-63.2351337161995 -32.4048159665563 0,-63.2350691325251 -32.4048896365887 0,-63.2350071966652 -32.4049596382624 0,-63.2349853380006 -32.4049847591365 0,-63.234942612786 -32.4050333082293 0,-63.2348783595195 -32.4051064139481 0,-63.2348353034724 -32.4051555272187 0,-63.2347925788266 -32.4052043580578 0,-63.2347111024029 -32.40529693991 0,-63.234686592716 -32.4053246018599 0,-63.2346604272288 -32.4053542394813 0,-63.234643205013 -32.4053739974802 0,-63.2345733202694 -32.4054533131047 0,-63.2345600724951 -32.4054685549098 0,-63.2345740473054 -32.4054775464678 0,-63.2345890201114 -32.4054870997646 0,-63.2346222933488 -32.4055084545499 0,-63.2346761952099 -32.4055427336699 0,-63.2347244413227 -32.4055736417123 0,-63.2348019666207 -32.4056228121245 0,-63.2348265887135 -32.4056385469928 0,-63.2348808236379 -32.4056731072025 0,-63.2349856352575 -32.405740543578 0,-63.2350515155702 -32.4057824087731 0,-63.2350618306608 -32.40578915271 0,-63.2351233861342 -32.4058284897426 0,-63.2351533327113 -32.4058478779994 0,-63.235180616748 -32.4058652986245 0,-63.2352451670599 -32.4059066026009 0,-63.2353256876625 -32.4059577396885 0,-63.2353925670245 -32.4060004482345 0,-63.2354205169764 -32.4060184311612 0,-63.2354714246965 -32.4060507429368 0,-63.2354867298717 -32.4060602955045 0,-63.2354986539761 -32.4060470286701 0,-63.2355360820469 -32.4060052524723 0,-63.2355940437585 -32.4059397667629 0,-63.2356258400585 -32.4059039188451 0,-63.2356480324089 -32.4058793608374 0,-63.2356725419499 -32.4058516987036 0,-63.2356993694096 -32.4058212142398 0,-63.2357364658481 -32.4057797204009 0,-63.2357656133923 -32.4057472589899 0,-63.2357914479156 -32.4057181853588 0,-63.2358258941652 -32.4056795144415 0,-63.2359020725197 -32.4055937049698 0,-63.2359192952345 -32.4055742285983 0,-63.2359789121543 -32.4055067670173 0,-63.2360146832903 -32.4054666845717 0,-63.2360415119883 -32.4054367636296 0,-63.23607264578 -32.4054017622351 0,-63.2361084168333 -32.4053616797626 0,-63.2361259716377 -32.4053422027402 0,-63.2361736665504 -32.4052888533534 0,-63.2362097682243 -32.4052482066339 0,-63.2362405711773 -32.4052137694154 0,-63.2362895895246 -32.40515844491 0,-63.236306480631 -32.4051392509055 0,-63.2363184044948 -32.4051259839926 0,-63.2363040966561 -32.4051167114533 0,-63.2362288984234 -32.4050683829974 0,-63.2361360648303 -32.4050085337804 0,-63.2361024585131 -32.4049868982185 0,-63.2360725127537 -32.4049677919819 0,-63.2360512175264 -32.4049540237174 0,-63.2360169454305 -32.4049318257813 0,-63.2359667025006 -32.4048995129745 0,-63.2359284377357 -32.4048747862983 0,-63.235892169712 -32.404851464868 0,-63.2358628891261 -32.404832639135 0,-63.2358319447423 -32.4048126893124 0,-63.2358116475805 -32.4047994827373 0,-63.2357700552826 -32.4047725078461 0,-63.235746098347 -32.4047570537146 0,-63.235721476336 -32.4047413190235 0,-63.2356319710221 -32.4046837175973 0,-63.2356209902009 -32.4046764113521 0,-63.2355727442641 -32.4046455036477 0,-63.2355467906853 -32.4046286442148 0)))";"1604220201067";"067";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2713149943528 -32.4111756312287 0,-63.2710711260231 -32.4111607399478 0,-63.2709544933709 -32.4111536178638 0,-63.2708378607361 -32.4111464956718 0,-63.2707212281188 -32.4111393733717 0,-63.2706045955191 -32.4111322509636 0,-63.2704879629369 -32.4111251284473 0,-63.2703713303722 -32.4111180058231 0,-63.2702546978251 -32.4111108830909 0,-63.2701380652954 -32.4111037602504 0,-63.2700214327833 -32.4110966373021 0,-63.2699048002887 -32.4110895142456 0,-63.2698872426174 -32.4112963823525 0,-63.2698696848694 -32.4115032504506 0,-63.2699863178941 -32.4115103735363 0,-63.270102950936 -32.4115174965139 0,-63.2702195839956 -32.4115246193834 0,-63.2703362170727 -32.4115317421449 0,-63.2704528501672 -32.4115388647983 0,-63.2705694832793 -32.4115459873438 0,-63.270686116409 -32.4115531097811 0,-63.2708027495561 -32.4115602321103 0,-63.2709193827208 -32.4115673543316 0,-63.271036015903 -32.4115744764447 0,-63.2712798853406 -32.4115893677867 0,-63.2712886626223 -32.4114859336504 0,-63.2712974398849 -32.4113824995121 0,-63.2713062171284 -32.4112790653715 0,-63.2713149943528 -32.4111756312287 0)))";"1604220103179";"179";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2161919001763 -32.4116212332062 0,-63.216127623742 -32.4116929203865 0,-63.2160633478775 -32.4117648893312 0,-63.2160030469235 -32.4118320608478 0,-63.2159324757953 -32.4119110854881 0,-63.2158592536322 -32.411992932618 0,-63.216107450199 -32.4121491873926 0,-63.216193620497 -32.4122034267669 0,-63.2162708079588 -32.4122520455213 0,-63.2163649634457 -32.4123113434517 0,-63.2164478066303 -32.4123633339718 0,-63.2165356410475 -32.4124186974464 0,-63.2166238077761 -32.4124740602877 0,-63.2167036573755 -32.4125243649905 0,-63.2167888304239 -32.4125780420701 0,-63.2168766652566 -32.4126334053032 0,-63.2169837977663 -32.4127011343958 0,-63.2170356993446 -32.412733451881 0,-63.2171032904194 -32.4126586587513 0,-63.2171678996392 -32.41258725231 0,-63.2172288632846 -32.4125195155048 0,-63.2172745859589 -32.4124687128812 0,-63.2172934716314 -32.4124478272007 0,-63.2173580805516 -32.4123764206607 0,-63.217426002623 -32.4123013449853 0,-63.2171758020632 -32.4121417146859 0,-63.2170906278492 -32.4120874742679 0,-63.2170104441968 -32.4120363249851 0,-63.2169229407176 -32.4119803976704 0,-63.2168380990084 -32.4119261565074 0,-63.2167956108581 -32.4118990654275 0,-63.216753923152 -32.4118724777388 0,-63.216661097351 -32.4118134596071 0,-63.2165852395363 -32.4117651206014 0,-63.2164997331539 -32.4117105985511 0,-63.2164364223119 -32.4116702369844 0,-63.2162528632364 -32.4115532150648 0,-63.2162206938618 -32.4115891073259 0,-63.2161919001763 -32.4116212332062 0)))";"1604220302368";"368";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.254218451209 -32.3998908289663 0,-63.2537691128955 -32.4003919278793 0,-63.2538406509269 -32.400436026275 0,-63.253877590019 -32.4004607501917 0,-63.2545224915457 -32.4008787665001 0,-63.2549794724839 -32.4003793402783 0,-63.254218451209 -32.3998908289663 0)),((-63.2489749253962 -32.3973264383534 0,-63.2501383899391 -32.3980729212728 0,-63.2522607644853 -32.3994345844764 0,-63.2528750095574 -32.3998227999757 0,-63.2536549695348 -32.400316071899 0,-63.2541009786447 -32.3998121621071 0,-63.2530408372943 -32.3991371316743 0,-63.2529919280467 -32.3991076409472 0,-63.2524937868192 -32.3987831618346 0,-63.2505967962783 -32.397555709131 0,-63.2492830512117 -32.3967056104831 0,-63.2489749253962 -32.3973264383534 0)))";"1604220202127";"127";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2643289314775 -32.4142124562481 0,-63.2641971415332 -32.414360113182 0,-63.2641335648949 -32.4144315414509 0,-63.2640676700688 -32.4145055107305 0,-63.2640037618365 -32.414577221426 0,-63.2639418402074 -32.4146466735407 0,-63.2638742897531 -32.4147226187741 0,-63.2638097184318 -32.414794894355 0,-63.2636848819466 -32.41493520943 0,-63.2637724144519 -32.4149902586993 0,-63.263860280096 -32.4150455890077 0,-63.2639444849431 -32.4150986725357 0,-63.2641158897767 -32.4152065239326 0,-63.2642014254183 -32.4152601680939 0,-63.2642852976286 -32.4153129702903 0,-63.2643708334705 -32.4153666143345 0,-63.2644583668072 -32.4154216631192 0,-63.2645389105963 -32.4154722177436 0,-63.2646654009743 -32.415329643976 0,-63.2647299703423 -32.4152568043711 0,-63.2647935470825 -32.4151853758101 0,-63.2648577840325 -32.4151125368372 0,-63.2649203664037 -32.4150419556963 0,-63.2649846047976 -32.4149696802513 0,-63.2650485108773 -32.4148974054721 0,-63.2651806291178 -32.414748619778 0,-63.2650977551968 -32.4146963796693 0,-63.2650122195635 -32.4146427361117 0,-63.2649256849283 -32.4145882492005 0,-63.2648418130217 -32.4145354474228 0,-63.2647519499026 -32.4144787129999 0,-63.2646687438528 -32.414426332404 0,-63.2645855378988 -32.414373951752 0,-63.2644993368077 -32.4143197456423 0,-63.2644144663019 -32.4142661002773 0,-63.2643289314775 -32.4142124562481 0)))";"1604220102073";"073";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2553421181434 -32.406724717913 0,-63.2551639621923 -32.4069234651019 0,-63.255100051395 -32.4069948895797 0,-63.2550195820299 -32.4070843826551 0,-63.2549616384337 -32.4071515680046 0,-63.2549420974094 -32.4071721788476 0,-63.2549245447282 -32.4071910948731 0,-63.254875540668 -32.4072478355441 0,-63.2548593151119 -32.4072661852785 0,-63.254789110535 -32.4073441036958 0,-63.2547338145835 -32.4074079020005 0,-63.2547205754689 -32.4074251184851 0,-63.2546397834497 -32.4075182753502 0,-63.254670398307 -32.4075373758011 0,-63.2547705729281 -32.4076036778281 0,-63.2548504431805 -32.4076553673026 0,-63.2549153374315 -32.4076972240641 0,-63.2549825594219 -32.4077399214782 0,-63.2550338080065 -32.4077725064284 0,-63.255072411355 -32.4077972265881 0,-63.2550887178114 -32.4078076201352 0,-63.2551186724515 -32.4078281308058 0,-63.2551895558232 -32.4078733568843 0,-63.2552893910743 -32.4079368411931 0,-63.2553003714848 -32.4079433003195 0,-63.2553885605035 -32.4079997631736 0,-63.2553935528323 -32.4080031346409 0,-63.2554151846735 -32.4080171807361 0,-63.2554754200892 -32.4080559468616 0,-63.2555695998183 -32.4081163426246 0,-63.2555932280155 -32.4081315118349 0,-63.2556111097476 -32.4081114678569 0,-63.2556395873098 -32.4080792850373 0,-63.2556796532686 -32.4080335523617 0,-63.2557352819116 -32.4079700347725 0,-63.255798859112 -32.4078980470627 0,-63.2558220358647 -32.4078709473379 0,-63.2558779964952 -32.407807429011 0,-63.2558829625926 -32.4078015011541 0,-63.2559508444559 -32.4077247140474 0,-63.2560270022076 -32.4076377653357 0,-63.2561028308113 -32.4075519444411 0,-63.2561233634326 -32.407529640612 0,-63.2561664058358 -32.4074793929499 0,-63.2561945516142 -32.4074474924761 0,-63.2563001809545 -32.4073277950245 0,-63.2563081278983 -32.407318761302 0,-63.2562638669334 -32.4072903896405 0,-63.2562122844075 -32.4072572422699 0,-63.2561573737098 -32.407221847253 0,-63.2561111157559 -32.4071920706025 0,-63.256055206994 -32.4071561139712 0,-63.2560086161278 -32.4071260561601 0,-63.2559064496273 -32.4070603227557 0,-63.255803285135 -32.4069940276954 0,-63.2556921333037 -32.406922394579 0,-63.2555473700418 -32.4068291310189 0,-63.2554009564816 -32.4067395340189 0,-63.2553803254634 -32.4067268948835 0,-63.2553543700126 -32.4067108849478 0,-63.2553421181434 -32.406724717913 0)))";"1604220103014";"014";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2387265417205 -32.4007749759716 0,-63.2387116389691 -32.4007919121505 0,-63.2386569932751 -32.4008531660646 0,-63.2385987055902 -32.4009189356365 0,-63.2385788351905 -32.4009415171876 0,-63.2385364437361 -32.4009892214897 0,-63.2385046503014 -32.4010250701563 0,-63.2384857726366 -32.4010462408179 0,-63.2384774937752 -32.4010558376556 0,-63.2384033094401 -32.4011396723619 0,-63.2383923806683 -32.4011520921982 0,-63.2383148841735 -32.4012395965058 0,-63.2382373867895 -32.4013268189676 0,-63.2381698245614 -32.4014027506394 0,-63.2381602199402 -32.4014134771578 0,-63.2381151810938 -32.4014651315071 0,-63.2381092199029 -32.4014719059496 0,-63.2380946476064 -32.4014882778316 0,-63.2380529162727 -32.4015345717256 0,-63.2380128412799 -32.4015791716824 0,-63.2379976112748 -32.4015980809877 0,-63.2380624867978 -32.4016374103457 0,-63.2380934276223 -32.4016562324424 0,-63.2381792636205 -32.4017084849024 0,-63.2382025521301 -32.4017225308474 0,-63.2382850606851 -32.40177253513 0,-63.2383066861829 -32.4017857388022 0,-63.2383326364925 -32.401801470485 0,-63.2383705647386 -32.4018247880857 0,-63.2384154788369 -32.4018520376483 0,-63.2384460869018 -32.4018705784876 0,-63.2384943286238 -32.4019000761193 0,-63.2385006501342 -32.4019040093449 0,-63.2385871516724 -32.4019565420634 0,-63.2386733218867 -32.4020093571484 0,-63.2387568296833 -32.4020602046235 0,-63.2388396717577 -32.4021104897058 0,-63.2388619624904 -32.4021239738201 0,-63.238928169654 -32.4021641456008 0,-63.2390046757812 -32.4020788971995 0,-63.239078200446 -32.4019967541975 0,-63.239087473597 -32.401986310038 0,-63.2391106568362 -32.4019603405353 0,-63.2391541854617 -32.4019117982123 0,-63.239221369563 -32.4018361904653 0,-63.2393113423872 -32.4017344416655 0,-63.2393944873348 -32.4016433412839 0,-63.2394226387277 -32.4016120081019 0,-63.2394550955863 -32.4015758761479 0,-63.2394709925859 -32.4015580925967 0,-63.2395153715842 -32.4015084116137 0,-63.2395816085713 -32.4014341725392 0,-63.2396332741948 -32.401376587286 0,-63.2396442035674 -32.4013644491408 0,-63.2396259040745 -32.4013529301688 0,-63.2395909674062 -32.401330452655 0,-63.2395161034941 -32.4012824072912 0,-63.2394405738483 -32.4012337995489 0,-63.2393886679773 -32.4012003640475 0,-63.23932378625 -32.4011587809885 0,-63.2392881846631 -32.401136022853 0,-63.239234282215 -32.4011011820821 0,-63.239207996817 -32.4010843240223 0,-63.2391837081161 -32.4010688711639 0,-63.2390825585407 -32.4010036856702 0,-63.2390176763514 -32.4009618206533 0,-63.2389804111408 -32.4009379383878 0,-63.2389720929963 -32.4009325999754 0,-63.2388978948043 -32.4008848347764 0,-63.2388852518927 -32.400876968363 0,-63.2388087249541 -32.4008277985287 0,-63.2387455067884 -32.4007870574136 0,-63.2387265417205 -32.4007749759716 0)))";"1604220201063";"063";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2455626148111 -32.4051308545429 0,-63.2454695568517 -32.4052358650399 0,-63.2453950441988 -32.4053199862359 0,-63.2453897461328 -32.4053261961287 0,-63.2453645776407 -32.4053547068256 0,-63.2453215256546 -32.4054032600552 0,-63.2452576111831 -32.4054758067814 0,-63.2452172088891 -32.4055215368287 0,-63.2451923709435 -32.4055494832496 0,-63.2451688578876 -32.4055760180934 0,-63.2451287869213 -32.4056214656686 0,-63.2450711645043 -32.4056869550866 0,-63.2450118849153 -32.4057538566944 0,-63.244956249317 -32.4058170878049 0,-63.2449370407563 -32.4058385418575 0,-63.2448426579552 -32.4059455270514 0,-63.2449118715813 -32.4059899167912 0,-63.2450160250888 -32.40605678248 0,-63.2450652737987 -32.4060885299977 0,-63.2451168516141 -32.4061216819603 0,-63.2451697604745 -32.4061556767089 0,-63.2453188372779 -32.4062514800282 0,-63.245419331292 -32.4063160981115 0,-63.2454359662765 -32.4063256468778 0,-63.2454545981651 -32.4063366007469 0,-63.2455411155731 -32.4063919465897 0,-63.2456339559851 -32.4064515070315 0,-63.2457234685927 -32.4065088195017 0,-63.2457973420272 -32.4065562994505 0,-63.2458940442512 -32.4064473364356 0,-63.2459404075371 -32.4063948313715 0,-63.2459957129097 -32.4063324458744 0,-63.2460155833917 -32.4063101449738 0,-63.2460523431076 -32.4062686487716 0,-63.2460987062108 -32.4062161436485 0,-63.2461675902284 -32.4061387962165 0,-63.2462245508351 -32.4060744347918 0,-63.2462712451544 -32.4060216471582 0,-63.2463282063796 -32.4059575674838 0,-63.2463507249502 -32.4059318797666 0,-63.2463898027269 -32.4058878427428 0,-63.2464666332785 -32.4058011802443 0,-63.2465186268618 -32.4057427461756 0,-63.2463076572713 -32.4056076134014 0,-63.246243102173 -32.4055663151124 0,-63.2461539231168 -32.4055092841484 0,-63.2460684042463 -32.4054545003654 0,-63.2459918703285 -32.4054056167635 0,-63.2459832184209 -32.4053999976724 0,-63.2459093473638 -32.4053530814147 0,-63.2458990315224 -32.4053463383687 0,-63.24581151684 -32.4052904311075 0,-63.2457895549508 -32.4052763839952 0,-63.24572866038 -32.4052373326915 0,-63.2456461369572 -32.40518451537 0,-63.2455626148111 -32.4051308545429 0)))";"1604220201020";"020";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2346476618699 -32.4209599925618 0,-63.2345265827349 -32.4210323583724 0,-63.2343862628901 -32.4211160317948 0,-63.2342827648893 -32.4211779381247 0,-63.2341945255793 -32.4212305166629 0,-63.2341089404173 -32.4212816812158 0,-63.2340409360394 -32.4213221047178 0,-63.2340105434433 -32.4213892291715 0,-63.2339725522716 -32.4214729938291 0,-63.2339339001922 -32.421558168693 0,-63.2338962389358 -32.4216410873183 0,-63.2338579160434 -32.4217251343528 0,-63.2338199231378 -32.4218083353673 0,-63.2337812715005 -32.4218937919782 0,-63.2337419574933 -32.4219800952 0,-63.2337056175784 -32.4220601933294 0,-63.2336669650008 -32.4221453681058 0,-63.2336534151025 -32.4221732912659 0,-63.2336276420606 -32.4222282897263 0,-63.2335873332224 -32.4223154401357 0,-63.2335070417473 -32.422487485922 0,-63.2334991129814 -32.4225049721099 0,-63.2335210582944 -32.4225116945951 0,-63.2336078428559 -32.4225385863459 0,-63.2337065975887 -32.4225691192105 0,-63.2338096744292 -32.4226007711696 0,-63.2338455855469 -32.4226119764523 0,-63.2339057691856 -32.422630463419 0,-63.2339469998232 -32.422643067788 0,-63.23400452339 -32.4226607142519 0,-63.2340174909864 -32.4226646353418 0,-63.2340217868402 -32.422655609818 0,-63.2340674003482 -32.4225642224461 0,-63.2340928344258 -32.4225066883445 0,-63.2341043966167 -32.4224810232186 0,-63.2341311552418 -32.4224217958577 0,-63.234141725058 -32.4223978233618 0,-63.2341800465109 -32.4223132126561 0,-63.2342177070542 -32.4222300121577 0,-63.2342573493122 -32.4221422991901 0,-63.2342946774754 -32.422059099285 0,-63.234332006299 -32.4219761811649 0,-63.2343703266695 -32.4218912886003 0,-63.2344089777492 -32.4218058318112 0,-63.2344324310914 -32.4217533736899 0,-63.2344473016209 -32.4217223482063 0,-63.2344618406314 -32.421691605136 0,-63.234485958389 -32.4216391457676 0,-63.2345252759153 -32.4215545330947 0,-63.234563932541 -32.4214713306305 0,-63.2346029191447 -32.4213872821442 0,-63.2346495055293 -32.4212871569869 0,-63.234711617874 -32.4211526234933 0,-63.2347327525231 -32.4211029876144 0,-63.2347446458616 -32.4210770400096 0,-63.2347591729915 -32.4210417881513 0,-63.2347750181025 -32.4210023068603 0,-63.2347783185573 -32.4209938467603 0,-63.2347653518979 -32.4209902075435 0,-63.2347347643714 -32.420981810584 0,-63.2346649497646 -32.4209644691374 0,-63.2346476618699 -32.4209599925618 0)))";"1604220104010";"010";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2880658824183 -32.4151572162537 0,-63.2879511789441 -32.4152404657961 0,-63.287836475259 -32.4153237152341 0,-63.2877223224501 -32.4154075169776 0,-63.2876070672562 -32.4154902137971 0,-63.2874923629385 -32.4155734629221 0,-63.2874124146376 -32.4156314869684 0,-63.287580358995 -32.4158629787345 0,-63.2877285881889 -32.4160672942579 0,-63.2878803710026 -32.4159624010395 0,-63.2879972545405 -32.4158813358632 0,-63.2881138168315 -32.4157999487744 0,-63.2882305394318 -32.4157187224798 0,-63.2883472618228 -32.4156374960773 0,-63.2884634619736 -32.4155557462914 0,-63.2885807059763 -32.4154750429483 0,-63.2886974277389 -32.4153938162219 0,-63.288814149292 -32.4153125893875 0,-63.2889299564824 -32.4152304461166 0,-63.2891129459158 -32.4151046548786 0,-63.289287606361 -32.4149831067695 0,-63.2890723761792 -32.4147731099111 0,-63.2888688008336 -32.4145744665367 0,-63.2887540988355 -32.4146577168092 0,-63.2886393966265 -32.4147409669774 0,-63.2885246942066 -32.4148242170412 0,-63.2884099915758 -32.4149074670008 0,-63.2882952887342 -32.4149907168561 0,-63.2881808955901 -32.4150742772577 0,-63.2880658824183 -32.4151572162537 0)))";"1604220103114";"114";GRAL. SAN MARTIN;VILLA MARIA;"1604"
